order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_country,freight
11078,NW0002,2,2023-12-11,2021-05-18,2024-06-03,Mexico,45.42
11079,NW0006,3,2023-06-14,2023-01-11,2023-09-14,Mexico,164.78
11080,NW0006,5,2022-08-21,2024-03-10,2024-07-03,Germany,137.62
11081,NW0003,2,2024-04-01,2022-10-16,2021-01-18,UK,161.7
11082,NW0002,7,2024-06-09,2022-09-18,2021-10-01,Mexico,197.84
11083,NW0005,7,2022-08-03,2021-10-02,2021-03-30,France,8.36
11084,NW0006,2,2022-01-25,2022-04-25,2021-02-15,Sweden,134.12
11085,NW0002,7,2023-05-21,2022-03-29,2021-07-10,Mexico,121.99
11086,NW0007,5,2023-06-02,2021-05-09,2022-03-04,UK,134.75
11087,NW0001,4,2022-04-25,2024-04-17,2024-04-20,France,78.4
11088,NW0010,4,2022-11-15,2023-08-02,2022-02-28,Germany,115.01
11089,NW0001,5,2023-10-04,2021-06-11,2024-11-21,Spain,37.59
11090,NW0006,2,2021-09-14,2021-03-06,2022-08-14,Spain,22.56
11091,NW0005,3,2022-01-31,2023-07-14,2023-12-13,Sweden,191.17
11092,NW0003,4,2022-01-29,2023-04-01,2021-05-06,Spain,198.54
11093,NW0005,6,2022-06-02,2022-09-16,2023-10-18,UK,32.65
11094,NW0005,7,2021-05-28,2023-12-24,2024-05-09,Germany,170.95
11095,NW0001,5,2023-01-29,2021-03-26,2021-11-12,France,161.96
11096,NW0005,4,2022-01-04,2023-12-09,2024-01-13,Mexico,119.79
11097,NW0005,6,2023-07-01,2024-10-27,2022-12-15,Mexico,106.43
11098,NW0008,1,2022-08-18,2022-10-16,2021-06-07,Germany,184.59
11099,NW0004,8,2021-06-17,2022-04-09,2023-10-30,Mexico,108.38
11100,NW0002,2,2022-02-12,2024-12-02,2024-02-17,Mexico,163.09
11101,NW0008,4,2024-07-15,2024-08-03,2021-06-15,Germany,72.07
11102,NW0001,1,2021-02-04,2024-11-24,2021-07-31,France,83.64
11103,NW0007,6,2023-04-10,2023-03-21,2022-06-15,Mexico,106.58
11104,NW0007,1,2024-07-03,2022-06-22,2023-05-22,Sweden,8.66
11105,NW0009,2,2023-06-29,2023-05-14,2021-08-08,Mexico,178.38
11106,NW0005,1,2021-10-02,2022-09-25,2023-07-24,Mexico,199.39
11107,NW0008,4,2022-08-28,2022-07-21,2022-10-29,Germany,120.26
11108,NW0004,7,2024-05-08,2022-06-03,2023-08-28,France,158.56
11109,NW0010,7,2023-02-28,2021-08-30,2021-05-08,Sweden,21.64
11110,NW0005,2,2021-03-03,2022-07-05,2022-05-27,Sweden,82.18
11111,NW0003,9,2021-09-05,2022-10-30,2024-05-06,France,146.98
11112,NW0002,5,2021-11-22,2024-03-05,2021-11-11,Mexico,11.1
11113,NW0008,9,2024-10-29,2023-04-30,2022-08-29,Mexico,37.67
11114,NW0003,9,2021-08-18,2022-03-28,2021-04-02,France,144.78
11115,NW0010,5,2023-05-31,2023-02-01,2024-08-27,Canada,8.41
11116,NW0003,8,2023-05-11,2021-11-10,2022-07-01,France,80.55
11117,NW0002,3,2023-04-14,2021-06-22,2022-07-27,Spain,98.96
11118,NW0002,3,2021-05-27,2021-06-22,2022-09-13,Germany,192.79
11119,NW0006,9,2021-12-17,2021-10-31,2024-02-22,Mexico,134.32
11120,NW0001,2,2023-06-07,2022-05-12,2024-06-23,Spain,89.01
11121,NW0009,4,2022-05-31,2024-05-06,2023-11-27,France,158.31
11122,NW0003,3,2023-01-19,2022-05-23,2024-08-01,Germany,81.52
11123,NW0005,7,2021-03-30,2021-05-24,2023-07-17,Mexico,32.18
11124,NW0008,7,2023-05-27,2023-02-22,2022-09-24,Germany,130.94
11125,NW0010,2,2023-02-28,2024-04-09,2022-04-30,Canada,92.13
11126,NW0001,4,2022-04-17,2023-06-18,2021-09-06,France,49.86
11127,NW0009,4,2023-12-24,2023-03-21,2022-01-12,Spain,10.03
11128,NW0006,3,2024-02-02,2022-10-13,2021-07-31,Sweden,194.97
11129,NW0010,5,2024-10-30,2024-01-31,2021-05-25,UK,120.46
11130,NW0005,1,2024-10-08,2021-01-25,2021-02-20,Spain,155.25
11131,NW0006,7,2022-08-12,2024-12-27,2024-02-12,Sweden,121.77
11132,NW0006,5,2021-05-27,2022-02-07,2024-08-25,France,195.49
11133,NW0007,7,2022-08-11,2021-09-11,2021-03-09,Mexico,135.38
11134,NW0005,4,2021-04-26,2021-05-23,2021-11-26,Germany,166.04
11135,NW0010,2,2023-01-19,2024-07-07,2021-12-02,Canada,14.14
11136,NW0007,7,2021-10-04,2024-03-06,2021-10-29,Canada,101.56
11137,NW0006,2,2022-12-24,2022-09-06,2022-11-13,Germany,158.03
11138,NW0010,8,2021-03-02,2024-10-01,2024-06-16,Mexico,138.16
11139,NW0005,2,2022-08-07,2021-10-09,2021-04-23,Germany,161.58
11140,NW0002,1,2021-06-01,2023-05-22,2024-05-14,France,7.04
11141,NW0003,3,2023-07-23,2021-02-20,2021-10-25,France,194.78
11142,NW0007,8,2023-03-10,2024-09-02,2022-03-12,Mexico,164.3
11143,NW0005,5,2021-03-07,2024-01-01,2022-09-18,Canada,120.39
11144,NW0004,5,2024-01-04,2023-10-22,2022-07-30,Canada,148.52
11145,NW0001,4,2021-01-20,2022-02-23,2023-03-16,Mexico,148.31
11146,NW0005,1,2021-12-29,2021-03-14,2023-03-28,Mexico,55.0
11147,NW0002,5,2023-06-09,2023-10-08,2023-09-28,Mexico,39.83
11148,NW0001,6,2021-07-04,2021-04-27,2022-08-31,Mexico,126.83
11149,NW0006,6,2021-12-30,2023-03-31,2024-03-23,Spain,175.92
11150,NW0004,2,2023-07-15,2024-10-08,2024-12-17,France,188.19
11151,NW0004,6,2021-01-22,2022-02-05,2021-01-09,France,130.09
11152,NW0002,4,2023-11-30,2023-12-06,2021-07-07,France,42.23
11153,NW0007,6,2021-02-11,2022-05-07,2024-06-24,Canada,96.8
11154,NW0001,3,2023-04-07,2023-09-09,2023-02-01,France,155.07
11155,NW0002,3,2024-04-26,2021-11-12,2024-10-24,UK,141.44
11156,NW0009,5,2023-02-12,2024-08-15,2024-01-07,Canada,199.29
11157,NW0009,6,2024-08-20,2024-01-03,2021-02-26,UK,79.44
11158,NW0006,9,2023-11-05,2021-02-12,2021-04-05,Mexico,135.98
11159,NW0003,7,2024-10-12,2021-09-08,2022-12-20,France,139.26
11160,NW0009,8,2023-07-07,2022-02-05,2024-07-05,Spain,143.65
11161,NW0003,2,2022-11-15,2023-08-23,2024-04-27,Canada,152.35
11162,NW0007,1,2023-07-11,2023-09-27,2022-03-09,Germany,185.18
11163,NW0005,7,2021-09-03,2023-04-20,2023-06-25,Mexico,23.05
11164,NW0005,9,2021-09-27,2022-09-30,2022-12-10,France,126.86
11165,NW0009,1,2022-05-30,2021-02-12,2021-12-20,Canada,151.19
11166,NW0001,2,2021-08-08,2024-07-26,2023-04-08,Spain,13.91
11167,NW0010,3,2023-03-20,2024-09-18,2024-10-21,Mexico,108.75
11168,NW0008,9,2022-12-31,2022-04-24,2024-01-07,UK,10.47
11169,NW0006,2,2024-12-13,2023-08-20,2024-04-29,Mexico,143.39
11170,NW0010,6,2023-12-18,2024-02-15,2022-06-22,Mexico,41.86
11171,NW0010,8,2024-10-27,2022-12-23,2021-10-30,Spain,97.22
11172,NW0006,1,2023-06-29,2023-09-13,2021-11-01,UK,117.26
11173,NW0006,3,2022-08-31,2024-02-01,2023-12-13,Sweden,24.83
11174,NW0003,6,2021-06-10,2024-03-25,2024-04-29,Mexico,128.28
11175,NW0001,3,2021-02-15,2021-05-22,2022-05-30,Germany,37.28
11176,NW0008,5,2022-11-22,2022-04-21,2024-02-23,Spain,151.19
11177,NW0007,9,2022-06-27,2023-10-31,2024-12-17,Canada,189.13
11178,NW0007,5,2023-03-01,2022-05-04,2023-12-25,Mexico,68.17
11179,NW0005,5,2024-04-08,2022-06-04,2021-07-24,Germany,90.91
11180,NW0001,4,2024-10-28,2022-01-25,2024-03-26,Mexico,161.48
11181,NW0009,9,2022-09-04,2021-02-08,2023-05-30,Sweden,105.24
11182,NW0002,5,2021-08-03,2022-03-04,2024-06-25,Mexico,16.25
11183,NW0005,4,2021-04-25,2021-02-21,2024-11-15,Spain,118.89
11184,NW0010,2,2022-05-02,2022-09-15,2022-08-06,UK,153.55
11185,NW0006,7,2023-12-07,2021-10-16,2021-10-04,Mexico,164.24
11186,NW0010,9,2022-05-03,2023-05-03,2024-11-20,Germany,31.92
11187,NW0006,4,2023-12-19,2022-09-27,2023-09-06,Mexico,195.19
11188,NW0002,6,2024-04-15,2023-12-12,2021-03-06,Mexico,159.83
11189,NW0003,9,2021-05-12,2021-04-16,2021-02-26,Mexico,91.17
11190,NW0008,4,2021-02-11,2022-06-19,2021-02-18,Canada,72.51
11191,NW0008,2,2023-03-07,2023-11-06,2022-08-05,Sweden,85.8
11192,NW0006,8,2022-03-14,2024-11-06,2021-01-07,Spain,66.01
11193,NW0005,5,2021-05-18,2021-06-13,2023-05-12,Sweden,181.37
11194,NW0003,6,2021-04-24,2021-02-02,2022-03-09,Canada,117.45
11195,NW0008,9,2021-08-04,2023-06-20,2022-08-03,Mexico,29.27
11196,NW0004,9,2024-05-19,2024-08-13,2023-11-05,Mexico,87.99
11197,NW0006,8,2023-12-18,2022-09-15,2022-03-14,Germany,161.58
11198,NW0004,3,2021-01-05,2023-07-07,2022-08-22,France,151.69
11199,NW0004,1,2024-04-03,2023-08-17,2021-11-19,Germany,185.36
11200,NW0008,5,2021-03-17,2023-07-20,2022-07-30,France,9.36
11201,NW0007,8,2021-05-20,2021-08-18,2023-10-29,UK,26.12
11202,NW0004,4,2024-06-11,2021-09-27,2024-01-27,France,43.28
11203,NW0001,7,2023-12-08,2024-02-20,2024-04-29,France,13.65
11204,NW0009,5,2021-01-18,2023-01-06,2022-04-24,UK,148.5
11205,NW0007,3,2022-07-28,2022-08-19,2022-06-21,Sweden,78.58
11206,NW0007,1,2021-12-01,2024-08-26,2023-01-27,Germany,67.66
11207,NW0010,8,2021-07-26,2022-01-27,2024-03-12,France,87.79
11208,NW0008,1,2021-06-06,2024-08-26,2021-05-01,Spain,178.45
11209,NW0008,5,2022-12-20,2024-08-24,2024-01-15,France,131.82
11210,NW0006,9,2022-12-06,2024-02-14,2024-12-05,UK,193.12
11211,NW0006,1,2022-03-23,2021-12-09,2021-09-09,UK,56.66
11212,NW0002,4,2022-05-01,2022-04-14,2022-09-04,Canada,54.76
11213,NW0003,3,2021-04-03,2022-10-21,2023-09-08,Germany,123.91
11214,NW0005,9,2021-09-15,2022-04-22,2021-02-11,UK,109.18
11215,NW0010,5,2024-07-05,2021-12-23,2023-10-28,Germany,118.19
11216,NW0004,6,2022-12-03,2023-06-21,2023-07-01,Spain,98.49
11217,NW0006,4,2021-04-24,2022-01-22,2022-01-15,France,115.73
11218,NW0001,7,2024-11-06,2021-06-25,2021-11-20,France,60.81
11219,NW0002,2,2021-12-13,2022-12-05,2023-01-03,France,116.32
11220,NW0007,1,2024-02-14,2024-01-22,2023-04-22,Germany,186.28
11221,NW0001,9,2021-09-27,2023-01-27,2021-03-20,UK,193.95
11222,NW0004,3,2024-11-03,2022-06-07,2023-09-20,France,66.11
11223,NW0003,6,2023-09-09,2024-08-05,2021-05-08,UK,157.4
11224,NW0008,7,2021-12-17,2023-08-25,2023-05-14,Mexico,16.99
11225,NW0002,4,2024-11-18,2024-09-15,2022-08-15,Sweden,188.01
11226,NW0010,2,2021-03-18,2023-07-02,2023-01-14,UK,161.75
11227,NW0005,6,2024-06-30,2022-08-01,2021-10-10,Germany,161.9
11228,NW0008,2,2024-11-11,2022-09-08,2023-11-30,Spain,89.6
11229,NW0004,5,2023-01-07,2023-01-13,2022-01-29,Sweden,192.41
11230,NW0002,2,2023-03-01,2023-10-21,2021-03-04,France,160.95
11231,NW0008,9,2022-11-10,2021-02-12,2023-05-26,Canada,185.38
11232,NW0010,3,2023-05-09,2024-10-30,2023-10-21,France,178.98
11233,NW0003,2,2021-10-26,2023-04-03,2024-11-26,Mexico,30.99
11234,NW0001,3,2024-08-27,2024-11-20,2024-04-05,Mexico,153.31
11235,NW0007,5,2024-09-23,2022-05-16,2022-12-25,Mexico,63.62
11236,NW0008,8,2023-05-18,2024-05-15,2022-09-23,France,170.8
11237,NW0003,4,2022-08-14,2023-12-20,2024-05-09,Spain,6.52
11238,NW0006,4,2023-12-22,2024-07-10,2021-08-25,Sweden,72.43
11239,NW0009,4,2023-10-04,2022-11-20,2022-04-15,France,168.38
11240,NW0005,4,2024-05-03,2021-10-27,2023-04-06,France,13.21
11241,NW0007,1,2021-12-22,2021-06-20,2023-12-16,France,88.3
11242,NW0008,3,2022-11-01,2021-06-04,2021-03-19,Mexico,69.94
11243,NW0006,3,2023-07-12,2024-03-30,2021-07-08,France,63.22
11244,NW0004,8,2022-11-16,2022-02-18,2021-02-28,Mexico,5.65
11245,NW0007,6,2022-09-28,2023-05-04,2023-08-11,Germany,196.78
11246,NW0007,4,2022-02-01,2024-08-09,2023-11-30,Sweden,167.47
11247,NW0009,4,2021-08-25,2024-06-02,2022-12-17,Germany,139.17
11248,NW0002,7,2023-03-27,2023-07-23,2023-11-11,Spain,73.02
11249,NW0009,6,2021-09-07,2023-09-11,2023-11-03,Mexico,47.6
11250,NW0003,5,2024-03-24,2021-01-07,2023-04-21,Sweden,94.78
11251,NW0001,9,2024-12-26,2023-12-19,2021-02-11,UK,85.47
11252,NW0007,6,2021-08-12,2021-03-06,2023-11-24,Mexico,28.55
11253,NW0010,9,2023-04-05,2024-08-08,2024-11-25,Mexico,175.37
11254,NW0010,4,2023-02-15,2024-04-03,2024-08-25,UK,136.12
11255,NW0007,2,2024-01-12,2023-07-07,2022-01-12,Mexico,94.48
11256,NW0005,6,2021-10-13,2023-05-29,2021-02-01,Mexico,3.45
11257,NW0007,5,2024-04-28,2024-06-20,2022-07-11,Germany,95.88
11258,NW0008,2,2021-10-04,2021-04-13,2021-04-21,France,112.97
11259,NW0004,6,2022-05-18,2023-01-21,2024-06-09,France,165.67
11260,NW0009,1,2021-11-27,2021-03-16,2024-04-07,Germany,20.55
11261,NW0006,5,2022-02-20,2023-07-12,2024-11-11,Mexico,89.43
11262,NW0004,2,2024-10-06,2024-12-25,2024-10-31,Mexico,169.74
11263,NW0007,4,2021-09-29,2024-01-04,2022-02-11,UK,169.55
11264,NW0008,8,2021-04-07,2023-09-02,2022-03-09,Germany,177.89
11265,NW0007,9,2023-11-07,2021-08-08,2021-07-11,France,7.62
11266,NW0002,6,2024-03-16,2021-11-05,2021-07-23,Mexico,111.8
11267,NW0004,8,2024-11-29,2021-05-01,2022-11-24,Germany,160.16
11268,NW0005,9,2022-06-16,2022-11-06,2021-02-09,Germany,10.62
11269,NW0001,6,2024-06-18,2021-11-26,2024-02-27,Mexico,156.23
11270,NW0002,3,2023-06-19,2024-12-04,2021-01-09,UK,148.33
11271,NW0007,8,2021-07-14,2024-08-11,2023-01-08,Sweden,94.64
11272,NW0002,2,2022-02-21,2022-10-16,2024-02-22,France,58.57
11273,NW0006,2,2023-01-10,2021-07-30,2022-05-03,Mexico,140.2
11274,NW0005,5,2024-07-28,2024-06-06,2022-11-21,Sweden,141.3
11275,NW0005,7,2023-08-20,2023-06-26,2024-02-20,Sweden,90.37
11276,NW0002,6,2021-08-15,2023-11-28,2021-07-07,Mexico,181.88
11277,NW0004,5,2023-05-13,2024-10-04,2023-01-27,Canada,60.44
11278,NW0007,2,2023-12-21,2021-06-15,2022-09-04,Germany,43.67
11279,NW0002,8,2021-02-10,2024-02-11,2022-09-04,Spain,118.61
11280,NW0004,1,2023-09-17,2024-06-18,2021-07-17,Spain,90.07
11281,NW0001,6,2021-06-17,2021-06-13,2022-04-06,France,61.39
11282,NW0005,2,2024-09-19,2022-10-09,2022-06-02,France,61.55
11283,NW0001,7,2022-05-06,2022-05-01,2021-09-17,Germany,148.22
11284,NW0005,7,2022-08-06,2022-05-19,2021-05-08,Sweden,118.88
11285,NW0003,6,2024-02-02,2022-01-30,2021-07-19,Germany,51.28
11286,NW0008,7,2023-06-21,2021-10-15,2021-02-10,Germany,168.82
11287,NW0002,7,2021-11-15,2024-10-02,2022-03-17,Germany,104.12
11288,NW0002,8,2023-04-18,2024-06-24,2022-02-12,Germany,34.42
11289,NW0003,7,2023-06-21,2022-12-29,2024-07-05,Spain,166.98
11290,NW0010,2,2022-01-15,2021-03-12,2021-01-27,UK,185.37
11291,NW0005,5,2021-12-25,2022-02-23,2022-02-09,Germany,157.92
11292,NW0006,8,2022-03-09,2024-07-17,2021-03-31,Spain,13.69
11293,NW0006,5,2023-06-27,2024-08-13,2022-10-11,France,185.44
11294,NW0005,8,2023-04-23,2022-08-06,2022-01-31,France,130.04
11295,NW0008,6,2021-06-24,2022-09-14,2021-02-07,Mexico,155.04
11296,NW0006,6,2021-12-16,2021-03-24,2022-10-26,France,132.16
11297,NW0007,2,2022-06-20,2022-03-21,2023-08-11,UK,76.61
11298,NW0009,3,2021-02-15,2024-02-04,2024-11-26,Mexico,183.43
11299,NW0008,4,2023-10-12,2022-09-06,2023-02-20,France,35.24
11300,NW0005,9,2021-09-08,2023-07-31,2023-03-01,France,90.07
11301,NW0004,3,2022-01-22,2024-03-23,2021-08-08,Mexico,57.49
11302,NW0009,6,2024-05-04,2023-06-11,2023-12-27,France,32.63
11303,NW0008,4,2024-04-20,2022-05-10,2021-09-19,Mexico,76.27
11304,NW0008,8,2024-08-15,2024-08-10,2023-05-16,Canada,100.54
11305,NW0006,8,2021-09-14,2021-07-27,2023-07-25,UK,148.95
11306,NW0004,5,2024-06-07,2022-05-02,2024-04-28,Spain,6.15
11307,NW0002,9,2023-02-18,2021-09-03,2021-10-12,Mexico,113.28
11308,NW0007,4,2023-08-22,2024-10-02,2024-05-18,Sweden,27.79
11309,NW0007,8,2022-08-16,2021-05-17,2024-06-07,Mexico,53.55
11310,NW0002,1,2023-07-12,2023-03-17,2024-12-11,France,132.43
11311,NW0008,3,2023-10-02,2021-02-19,2021-11-30,UK,163.9
11312,NW0002,5,2022-08-20,2024-10-15,2021-08-11,UK,77.4
11313,NW0010,8,2023-09-08,2024-10-25,2021-07-20,Canada,167.01
11314,NW0005,7,2021-01-28,2023-06-09,2024-12-26,France,161.05
11315,NW0005,3,2024-02-28,2022-10-28,2023-08-20,Canada,27.42
11316,NW0009,6,2022-07-25,2022-12-22,2023-07-12,Germany,130.46
11317,NW0009,1,2021-11-24,2022-06-19,2024-04-27,Mexico,67.2
11318,NW0005,8,2021-11-18,2021-03-24,2024-06-13,Canada,136.85
11319,NW0003,4,2022-10-12,2023-07-27,2022-06-03,Germany,157.6
11320,NW0010,5,2021-02-04,2021-11-08,2021-09-17,Sweden,75.23
11321,NW0010,1,2023-11-15,2021-10-31,2021-09-18,France,58.28
11322,NW0008,2,2021-04-11,2021-03-08,2023-10-12,Germany,58.42
11323,NW0010,6,2024-02-14,2023-03-23,2022-04-20,Mexico,170.11
11324,NW0010,3,2024-06-03,2022-01-02,2024-04-10,Sweden,101.08
11325,NW0001,9,2021-12-01,2021-10-03,2023-06-18,France,79.6
11326,NW0006,7,2024-09-21,2022-03-18,2022-12-20,Germany,134.05
11327,NW0009,7,2023-07-21,2023-12-21,2023-07-10,UK,122.63
11328,NW0005,9,2023-01-15,2024-09-27,2023-01-22,Mexico,121.6
11329,NW0009,1,2021-08-06,2023-05-22,2023-01-28,Mexico,77.67
11330,NW0001,4,2022-01-10,2023-06-22,2021-05-28,Mexico,24.64
11331,NW0001,4,2023-02-25,2022-01-10,2022-01-18,Mexico,177.1
11332,NW0003,5,2022-06-10,2021-05-20,2022-06-01,Canada,108.63
11333,NW0006,3,2023-03-13,2023-08-28,2022-01-23,Sweden,38.68
11334,NW0007,1,2023-03-14,2023-03-27,2022-09-25,Canada,118.42
11335,NW0010,9,2022-09-07,2024-09-27,2022-01-05,Mexico,118.68
11336,NW0001,8,2021-01-14,2023-02-17,2022-04-08,UK,106.85
11337,NW0009,6,2021-02-17,2023-06-01,2022-03-16,Germany,30.07
11338,NW0010,2,2024-12-03,2023-10-29,2021-01-16,France,43.32
11339,NW0004,4,2022-12-14,2022-07-29,2021-05-02,Germany,183.8
11340,NW0008,2,2021-08-16,2024-06-01,2022-09-01,Mexico,101.15
11341,NW0007,7,2024-09-28,2023-02-24,2022-06-12,Germany,140.56
11342,NW0003,1,2024-04-08,2021-07-25,2024-04-21,Mexico,189.53
11343,NW0001,7,2024-11-10,2021-08-07,2024-05-27,Germany,64.62
11344,NW0008,7,2022-06-01,2023-11-08,2023-02-26,Mexico,115.68
11345,NW0006,4,2021-11-21,2021-04-15,2024-01-09,Spain,80.65
11346,NW0001,5,2023-08-27,2021-08-22,2022-04-02,UK,79.0
11347,NW0003,2,2023-10-08,2024-08-18,2023-08-11,Mexico,21.28
11348,NW0002,3,2024-06-06,2022-11-18,2021-08-31,Mexico,86.54
11349,NW0009,1,2021-04-04,2023-04-19,2022-05-11,UK,106.33
11350,NW0005,1,2023-10-06,2023-05-10,2021-06-20,Sweden,55.17
11351,NW0004,7,2022-10-03,2024-09-14,2023-11-27,Germany,121.25
11352,NW0007,6,2024-01-16,2023-10-17,2022-09-30,Sweden,181.4
11353,NW0005,8,2024-07-19,2023-12-18,2023-11-17,Mexico,181.27
11354,NW0005,1,2022-01-19,2022-05-21,2022-06-06,Germany,54.34
11355,NW0001,5,2022-03-30,2021-09-05,2023-05-22,Mexico,76.11
11356,NW0003,9,2022-05-04,2021-04-16,2023-12-05,France,85.99
11357,NW0005,7,2024-10-27,2022-03-28,2022-07-20,Sweden,8.67
11358,NW0001,5,2021-10-02,2021-05-08,2023-09-13,France,53.83
11359,NW0008,5,2021-01-30,2024-12-26,2023-08-24,France,93.5
11360,NW0007,4,2024-09-02,2024-09-30,2021-11-23,France,29.86
11361,NW0010,1,2023-10-10,2022-09-05,2021-03-11,Germany,53.55
11362,NW0004,1,2022-11-26,2022-07-08,2022-05-31,France,65.96
11363,NW0002,5,2023-08-12,2024-04-12,2021-01-22,Spain,113.41
11364,NW0007,3,2024-06-08,2021-06-18,2022-03-20,Sweden,154.35
11365,NW0006,4,2024-10-31,2024-09-04,2022-08-28,Spain,67.33
11366,NW0010,9,2022-07-17,2024-07-26,2021-06-18,Spain,173.63
11367,NW0002,9,2021-06-21,2023-10-09,2023-09-02,Canada,174.12
11368,NW0001,2,2022-06-20,2022-07-11,2022-08-03,Germany,85.41
11369,NW0003,3,2024-09-23,2023-11-09,2024-05-12,France,37.54
11370,NW0008,5,2024-05-04,2024-12-18,2023-09-10,Germany,23.67
11371,NW0007,5,2021-01-30,2022-06-24,2024-10-30,Spain,91.37
11372,NW0007,7,2023-01-12,2023-01-08,2022-08-07,UK,42.11
11373,NW0006,3,2024-01-31,2024-02-07,2022-10-12,Germany,45.35
11374,NW0004,5,2022-10-26,2022-01-20,2023-02-25,Spain,138.28
11375,NW0002,5,2021-05-31,2024-02-27,2022-11-28,Germany,136.08
11376,NW0010,6,2022-11-05,2022-01-10,2021-01-22,Mexico,68.24
11377,NW0008,6,2022-08-13,2022-12-17,2021-09-24,Mexico,37.13
11378,NW0010,2,2024-04-16,2021-08-04,2024-09-06,UK,100.92
11379,NW0001,6,2023-07-10,2022-09-08,2021-12-11,Mexico,19.14
11380,NW0007,5,2021-05-29,2024-12-10,2023-07-30,Sweden,98.52
11381,NW0006,8,2021-02-01,2023-10-09,2022-08-16,France,34.1
11382,NW0002,3,2024-05-08,2024-04-20,2023-09-30,Spain,76.33
11383,NW0008,9,2021-11-22,2024-06-21,2022-03-26,Canada,147.65
11384,NW0006,9,2023-01-17,2024-05-16,2021-05-06,Mexico,153.62
11385,NW0004,9,2021-03-04,2024-09-22,2023-01-10,Sweden,135.34
11386,NW0007,9,2021-11-05,2022-06-02,2023-05-03,Canada,79.85
11387,NW0002,3,2022-08-17,2021-01-16,2023-04-03,France,127.38
11388,NW0001,4,2021-08-10,2021-10-07,2023-03-13,Mexico,155.06
11389,NW0009,5,2021-10-25,2021-11-19,2021-02-06,France,78.77
11390,NW0010,7,2022-03-10,2021-12-27,2022-04-07,Germany,160.82
11391,NW0004,6,2024-11-06,2022-06-30,2021-11-24,Spain,158.21
11392,NW0005,3,2021-05-01,2024-10-24,2024-05-18,Mexico,67.63
11393,NW0006,4,2024-09-08,2022-02-21,2022-01-21,Germany,119.38
11394,NW0006,5,2021-05-10,2023-06-12,2023-11-21,Sweden,75.38
11395,NW0007,6,2022-10-03,2023-06-29,2021-12-15,Germany,171.84
11396,NW0008,6,2022-11-29,2024-01-04,2024-08-19,Mexico,103.99
11397,NW0003,8,2024-03-25,2022-07-16,2023-10-27,Mexico,6.44
11398,NW0004,6,2022-03-03,2021-06-24,2021-11-14,Mexico,8.86
11399,NW0002,8,2022-06-01,2024-07-20,2022-01-11,Mexico,56.98
11400,NW0010,5,2021-06-15,2022-06-21,2023-06-22,Germany,69.73
11401,NW0010,9,2021-05-30,2021-03-20,2024-10-16,France,88.13
11402,NW0005,4,2024-09-15,2024-04-10,2021-03-27,Canada,37.96
11403,NW0007,7,2021-11-12,2023-08-16,2022-04-10,Canada,178.83
11404,NW0004,2,2023-12-31,2021-07-10,2022-03-26,Mexico,54.7
11405,NW0005,7,2021-08-24,2022-10-14,2023-08-14,France,199.06
11406,NW0003,9,2023-08-31,2022-01-17,2024-12-14,UK,35.7
11407,NW0009,3,2023-12-30,2021-06-27,2022-06-14,Sweden,12.86
11408,NW0004,9,2021-12-18,2023-02-25,2024-04-08,Germany,54.91
11409,NW0005,1,2024-02-19,2023-04-22,2024-11-02,UK,141.66
11410,NW0008,9,2024-03-12,2024-05-30,2023-11-18,Germany,29.93
11411,NW0006,2,2023-07-06,2023-03-23,2023-10-05,France,101.79
11412,NW0003,4,2024-04-25,2024-06-13,2022-09-22,Germany,124.17
11413,NW0003,4,2024-12-01,2021-12-21,2021-12-24,Sweden,93.73
11414,NW0009,9,2023-04-26,2022-06-19,2022-01-25,Mexico,69.07
11415,NW0002,3,2021-12-09,2022-09-02,2023-11-09,Canada,196.32
11416,NW0006,7,2024-07-16,2023-01-07,2023-08-30,Mexico,170.08
11417,NW0010,4,2022-09-23,2022-09-04,2022-09-30,Sweden,60.39
11418,NW0008,5,2021-10-19,2024-08-24,2022-06-21,Spain,195.28
11419,NW0002,7,2021-09-15,2022-02-21,2021-02-18,Germany,140.53
11420,NW0003,8,2022-10-17,2022-02-19,2022-09-14,Canada,192.37
11421,NW0002,8,2021-04-03,2023-11-05,2023-06-05,Canada,57.25
11422,NW0010,9,2021-07-11,2022-04-07,2022-09-16,Canada,20.19
11423,NW0009,9,2023-12-04,2024-07-14,2023-12-21,Mexico,9.08
11424,NW0002,6,2022-10-20,2022-06-02,2022-12-07,Sweden,153.25
11425,NW0002,3,2023-09-10,2022-12-06,2021-07-08,Germany,10.56
11426,NW0006,2,2024-05-06,2022-09-26,2021-03-11,Germany,197.4
11427,NW0007,8,2021-04-29,2024-11-04,2023-12-19,Germany,8.5
11428,NW0001,2,2024-05-27,2023-07-02,2023-06-27,UK,86.92
11429,NW0007,6,2023-03-11,2023-05-07,2021-11-06,Sweden,182.13
11430,NW0008,8,2024-10-03,2024-10-25,2022-09-02,Mexico,71.61
11431,NW0009,6,2021-07-21,2024-11-09,2021-02-11,Spain,91.42
11432,NW0001,4,2022-06-28,2023-12-31,2024-12-16,Germany,150.12
11433,NW0009,6,2024-05-14,2021-06-16,2023-03-21,France,162.18
11434,NW0010,4,2023-08-25,2024-05-13,2024-11-02,Germany,197.57
11435,NW0007,1,2023-09-07,2024-05-04,2023-05-30,France,42.64
11436,NW0009,4,2021-03-13,2023-04-27,2022-12-16,Mexico,126.57
