order_id,product_id,unit_price,quantity,discount
10987,12,36.32,22,0.2
10987,9,15.53,15,0.1
10987,29,88.3,14,0.1
10988,25,126.69,8,0
10989,13,137.34,1,0.15
10989,22,50.69,23,0.2
10990,3,23.37,23,0
10990,25,126.69,8,0.15
10990,21,37.41,24,0.05
10991,17,46.73,12,0
10991,26,71.88,25,0.05
10991,18,29.58,1,0
10991,18,29.58,16,0.05
10992,26,71.88,14,0
10992,29,88.3,8,0.2
10993,4,102.11,14,0.2
10993,16,53.06,24,0.05
10993,17,46.73,24,0.05
10993,10,122.41,25,0.1
10993,23,89.13,1,0
10994,2,46.31,13,0
10994,14,50.34,6,0
10994,18,29.58,12,0
10995,21,37.41,18,0
10995,7,100.8,7,0
10995,2,46.31,17,0.05
10995,3,23.37,4,0
10996,11,9.48,11,0
10996,16,53.06,11,0
10997,9,15.53,10,0
10997,20,110.63,8,0.2
10998,25,126.69,1,0
10998,16,53.06,22,0.15
10998,25,126.69,13,0.2
10998,2,46.31,28,0
10998,25,126.69,29,0
10999,4,102.11,18,0
10999,9,15.53,2,0.05
11000,3,23.37,14,0
11001,21,37.41,5,0
11001,20,110.63,26,0.05
11001,13,137.34,13,0.15
11002,9,15.53,5,0.05
11002,9,15.53,7,0.05
11003,12,36.32,27,0.1
11003,21,37.41,1,0.15
11003,20,110.63,12,0.05
11003,13,137.34,22,0
11003,17,46.73,22,0.1
11004,7,100.8,6,0
11004,2,46.31,14,0.05
11004,27,108.23,9,0.05
11004,3,23.37,26,0.1
11004,30,9.6,8,0
11005,28,82.66,10,0.2
11006,11,9.48,17,0.15
11007,12,36.32,19,0
11007,26,71.88,7,0.2
11008,18,29.58,28,0
11009,25,126.69,10,0.05
11009,21,37.41,28,0
11009,21,37.41,18,0.1
11010,8,121.87,22,0.1
11011,7,100.8,19,0.2
11012,30,9.6,1,0
11012,17,46.73,17,0.1
11012,5,138.59,6,0
11013,12,36.32,6,0
11013,24,33.59,22,0.1
11013,21,37.41,30,0.05
11013,1,68.16,1,0.1
11014,16,53.06,11,0
11014,29,88.3,8,0.1
11014,20,110.63,23,0
11015,9,15.53,17,0
11015,7,100.8,22,0.2
11016,12,36.32,25,0.15
11016,10,122.41,4,0.2
11017,20,110.63,23,0.2
11017,6,126.81,17,0
11017,18,29.58,18,0
11018,23,89.13,11,0.15
11018,14,50.34,13,0
11018,15,45.97,5,0
11018,10,122.41,22,0
11019,5,138.59,5,0
11020,30,9.6,10,0
11020,10,122.41,15,0.2
11020,21,37.41,22,0.15
11021,20,110.63,19,0.2
11021,15,45.97,4,0
11021,19,126.75,28,0
11022,29,88.3,9,0.05
11022,1,68.16,6,0
11022,23,89.13,1,0
11023,19,126.75,24,0.15
11023,5,138.59,12,0
11023,27,108.23,10,0
11023,4,102.11,7,0
11023,3,23.37,23,0.2
11024,19,126.75,14,0.1
11024,8,121.87,25,0
11024,21,37.41,25,0.15
11025,9,15.53,8,0.15
11025,12,36.32,2,0.05
11025,4,102.11,2,0.05
11025,6,126.81,11,0.2
11026,19,126.75,13,0.2
11026,26,71.88,14,0.2
11027,10,122.41,7,0
11028,16,53.06,24,0.1
11029,22,50.69,9,0.1
11029,4,102.11,20,0
11029,23,89.13,9,0.1
11030,14,50.34,14,0
11030,14,50.34,21,0.15
11030,4,102.11,16,0.05
11030,28,82.66,29,0.05
11031,29,88.3,9,0
11031,2,46.31,7,0
11031,4,102.11,13,0.2
11031,23,89.13,7,0.05
11032,28,82.66,9,0
11032,28,82.66,23,0
11032,23,89.13,5,0
11033,15,45.97,5,0.05
11033,30,9.6,29,0.15
11033,5,138.59,17,0
11033,4,102.11,18,0
11033,18,29.58,28,0.15
11034,14,50.34,10,0.05
11034,12,36.32,14,0
11035,27,108.23,19,0.1
11036,18,29.58,26,0.2
11036,30,9.6,24,0.15
11036,6,126.81,28,0
11036,10,122.41,26,0
11036,20,110.63,30,0
11037,26,71.88,24,0.05
11037,17,46.73,1,0.05
11038,24,33.59,12,0.1
11038,25,126.69,1,0
11039,5,138.59,30,0.1
11039,24,33.59,2,0
11040,27,108.23,18,0
11040,30,9.6,25,0
11040,10,122.41,12,0.05
11041,15,45.97,5,0.15
11041,9,15.53,14,0
11041,25,126.69,13,0.2
11041,1,68.16,14,0
11042,4,102.11,27,0
11042,17,46.73,22,0.15
11042,21,37.41,5,0.2
11042,9,15.53,27,0.2
11042,26,71.88,4,0
11043,10,122.41,24,0.15
11043,30,9.6,2,0
11043,4,102.11,14,0.05
11043,14,50.34,2,0
11044,7,100.8,22,0
11044,26,71.88,19,0.2
11045,30,9.6,15,0
11045,29,88.3,3,0
11045,24,33.59,24,0
11045,11,9.48,18,0.05
11046,26,71.88,30,0
11047,16,53.06,30,0.2
11047,17,46.73,22,0.1
11047,5,138.59,27,0.15
11047,24,33.59,26,0
11048,25,126.69,4,0
11048,10,122.41,21,0.2
11049,24,33.59,5,0
11049,27,108.23,16,0.05
11049,14,50.34,22,0
11049,22,50.69,27,0
11049,17,46.73,27,0.2
11050,6,126.81,12,0
11050,30,9.6,13,0.15
11050,7,100.8,2,0.1
11050,26,71.88,16,0.15
11051,19,126.75,3,0.05
11051,30,9.6,15,0.15
11052,12,36.32,18,0
11053,26,71.88,16,0
11053,25,126.69,17,0.1
11054,4,102.11,14,0.05
11054,14,50.34,26,0.2
11055,26,71.88,19,0.15
11055,5,138.59,28,0
11055,14,50.34,24,0
11055,3,23.37,1,0.1
11056,16,53.06,24,0
11056,15,45.97,13,0
11056,5,138.59,29,0
11057,18,29.58,24,0.2
11057,13,137.34,30,0.15
11058,20,110.63,26,0.1
11058,2,46.31,9,0.2
11058,25,126.69,21,0
11059,18,29.58,17,0
11059,21,37.41,10,0.15
11059,5,138.59,4,0.1
11059,22,50.69,19,0.15
11060,7,100.8,13,0.1
11061,29,88.3,20,0.15
11061,13,137.34,5,0.2
11061,6,126.81,12,0.2
11061,13,137.34,28,0
11061,28,82.66,17,0.15
11062,4,102.11,26,0.2
11062,8,121.87,10,0
11062,12,36.32,28,0.15
11062,6,126.81,17,0.2
11063,14,50.34,18,0.15
11063,30,9.6,3,0.2
11064,2,46.31,1,0
11064,2,46.31,1,0
11064,30,9.6,16,0.05
11064,28,82.66,16,0.1
11064,17,46.73,6,0
11065,17,46.73,12,0
11065,20,110.63,20,0.15
11066,28,82.66,10,0
11067,29,88.3,17,0.1
11067,21,37.41,18,0
11067,11,9.48,24,0.05
11067,2,46.31,15,0
11067,25,126.69,8,0.15
11068,1,68.16,23,0
11068,12,36.32,30,0
11068,11,9.48,20,0.2
11068,12,36.32,2,0.1
11069,19,126.75,5,0.15
11069,17,46.73,30,0
11069,5,138.59,27,0.2
11070,27,108.23,18,0.2
11070,5,138.59,27,0.05
11071,26,71.88,2,0
11071,8,121.87,24,0.1
11071,29,88.3,18,0
11072,6,126.81,21,0
11073,10,122.41,17,0
11073,22,50.69,25,0.15
11073,21,37.41,25,0.2
11074,29,88.3,8,0.05
11074,19,126.75,17,0.2
11074,28,82.66,24,0.15
11075,15,45.97,4,0.15
11075,25,126.69,30,0.2
11075,21,37.41,20,0.15
11076,11,9.48,17,0.15
11076,13,137.34,20,0.1
11076,4,102.11,2,0.2
11076,11,9.48,7,0
11077,19,126.75,11,0
11077,30,9.6,29,0
11077,25,126.69,22,0.15
11077,16,53.06,12,0.05
11077,11,9.48,29,0
11078,5,138.59,28,0
11078,24,33.59,12,0.05
11079,24,33.59,16,0.2
11079,15,45.97,4,0.05
11079,21,37.41,11,0.1
11079,30,9.6,18,0.15
11079,12,36.32,19,0
11080,5,138.59,28,0.05
11080,16,53.06,3,0.1
11081,27,108.23,30,0.05
11082,8,121.87,28,0.1
11082,4,102.11,27,0.2
11083,2,46.31,21,0
11083,4,102.11,18,0.15
11083,12,36.32,27,0
11083,27,108.23,1,0
11084,30,9.6,19,0.2
11085,19,126.75,12,0
11085,21,37.41,10,0
11085,10,122.41,29,0
11086,19,126.75,25,0
11086,26,71.88,30,0.1
11086,20,110.63,15,0
11086,13,137.34,9,0
11086,28,82.66,9,0.2
11087,25,126.69,6,0
11087,27,108.23,18,0
11087,6,126.81,27,0.05
11087,18,29.58,12,0
11088,4,102.11,4,0
11088,24,33.59,3,0.15
11088,19,126.75,30,0.05
11088,22,50.69,29,0.15
11089,26,71.88,30,0
11089,18,29.58,20,0
11089,14,50.34,1,0.15
11090,27,108.23,12,0.05
11090,3,23.37,19,0
11090,2,46.31,23,0
11090,4,102.11,28,0
11090,5,138.59,12,0
11091,23,89.13,8,0.1
11092,6,126.81,19,0.1
11093,5,138.59,7,0
11093,7,100.8,6,0
11093,6,126.81,2,0.1
11093,7,100.8,4,0
11093,5,138.59,4,0
11094,10,122.41,9,0.2
11094,21,37.41,4,0.05
11094,30,9.6,14,0.15
11094,20,110.63,25,0
11094,16,53.06,6,0.05
11095,9,15.53,24,0.15
11095,4,102.11,23,0
11096,18,29.58,20,0.15
11096,24,33.59,10,0.2
11096,25,126.69,3,0.05
11097,30,9.6,17,0
11097,25,126.69,10,0.05
11098,10,122.41,26,0
11099,1,68.16,25,0
11100,8,121.87,12,0
11100,8,121.87,6,0
11100,17,46.73,6,0.2
11100,20,110.63,18,0
11100,20,110.63,30,0
11101,9,15.53,13,0.2
11101,17,46.73,14,0
11102,13,137.34,2,0
11103,17,46.73,17,0.1
11103,15,45.97,10,0
11103,22,50.69,12,0.2
11103,1,68.16,23,0
11103,18,29.58,19,0
11104,16,53.06,20,0
11104,26,71.88,3,0
11105,29,88.3,15,0
11105,30,9.6,27,0
11105,4,102.11,11,0
11105,16,53.06,15,0.05
11105,6,126.81,2,0
11106,23,89.13,10,0.15
11106,13,137.34,27,0
11107,23,89.13,24,0
11107,1,68.16,4,0
11108,28,82.66,24,0
11108,11,9.48,9,0.05
11108,3,23.37,8,0
11108,2,46.31,27,0.15
11109,16,53.06,9,0
11109,2,46.31,22,0
11109,22,50.69,8,0.1
11109,7,100.8,16,0
11109,9,15.53,3,0.2
11110,19,126.75,1,0.1
11111,16,53.06,4,0.05
11111,26,71.88,27,0.15
11111,3,23.37,5,0
11111,21,37.41,8,0.2
11112,3,23.37,8,0.15
11112,7,100.8,5,0.2
11112,13,137.34,7,0.2
11112,9,15.53,24,0.2
11113,1,68.16,3,0
11114,18,29.58,30,0.2
11115,13,137.34,29,0.05
11116,16,53.06,28,0
11117,2,46.31,5,0
11117,17,46.73,4,0.15
11117,5,138.59,29,0
11117,20,110.63,4,0.15
11117,6,126.81,9,0.2
11118,8,121.87,2,0
11118,27,108.23,21,0.1
11118,30,9.6,20,0.05
11118,1,68.16,10,0.1
11119,6,126.81,21,0.1
11119,6,126.81,16,0
11120,11,9.48,21,0
11120,14,50.34,29,0.05
11120,18,29.58,17,0.15
11121,29,88.3,2,0.15
11121,15,45.97,30,0.15
11121,27,108.23,11,0
11121,18,29.58,3,0.05
11122,15,45.97,4,0
11122,21,37.41,27,0.05
11122,3,23.37,13,0
11122,10,122.41,28,0
11122,4,102.11,10,0.1
11123,1,68.16,12,0
11123,30,9.6,26,0
11123,4,102.11,17,0.15
11124,10,122.41,10,0
11124,26,71.88,18,0
11124,30,9.6,10,0.2
11124,4,102.11,5,0.2
11124,25,126.69,3,0.15
11125,6,126.81,4,0
11125,26,71.88,14,0.2
11125,12,36.32,12,0.1
11126,27,108.23,24,0.2
11126,26,71.88,16,0
11127,2,46.31,27,0.15
11127,29,88.3,2,0
11127,28,82.66,29,0.15
11127,17,46.73,10,0.05
11128,3,23.37,6,0
11128,16,53.06,22,0.05
11128,5,138.59,4,0
11128,18,29.58,13,0.05
11129,29,88.3,13,0.05
11129,2,46.31,6,0
11129,9,15.53,25,0.05
11129,29,88.3,5,0.2
11129,13,137.34,27,0
11130,27,108.23,16,0.1
11131,7,100.8,21,0.1
11131,4,102.11,4,0.1
11131,3,23.37,4,0
11132,28,82.66,26,0
11132,19,126.75,14,0.05
11132,14,50.34,1,0.15
11133,4,102.11,27,0.15
11134,8,121.87,12,0.15
11134,18,29.58,9,0
11134,27,108.23,11,0.1
11135,4,102.11,25,0.05
11136,1,68.16,2,0.1
11137,28,82.66,25,0.1
11137,15,45.97,9,0
11137,19,126.75,20,0.15
11138,19,126.75,12,0
11138,11,9.48,8,0.15
11139,15,45.97,8,0
11139,22,50.69,21,0.15
11139,8,121.87,5,0.2
11140,29,88.3,14,0
11141,18,29.58,22,0.1
11141,8,121.87,9,0.1
11141,25,126.69,26,0.1
11141,10,122.41,22,0
11141,13,137.34,16,0
11142,20,110.63,12,0
11142,29,88.3,12,0
11143,4,102.11,26,0.1
11144,19,126.75,23,0
11145,24,33.59,15,0
11145,29,88.3,2,0.15
11145,4,102.11,17,0
11145,21,37.41,8,0
11146,19,126.75,23,0.1
11146,3,23.37,29,0.2
11146,28,82.66,13,0.15
11146,22,50.69,2,0
11147,28,82.66,1,0
11147,8,121.87,27,0.2
11148,23,89.13,22,0
11148,17,46.73,26,0
11148,19,126.75,16,0
11148,13,137.34,26,0.05
11148,4,102.11,23,0
11149,26,71.88,5,0.15
11149,30,9.6,12,0
11149,2,46.31,9,0
11150,30,9.6,28,0
11150,13,137.34,6,0
11150,25,126.69,13,0
11150,18,29.58,13,0.15
11151,1,68.16,26,0.1
11151,23,89.13,29,0.15
11151,10,122.41,3,0
11151,28,82.66,24,0.15
11152,14,50.34,24,0
11152,13,137.34,12,0.1
11152,19,126.75,29,0.2
11153,16,53.06,11,0.05
11153,5,138.59,8,0.1
11153,27,108.23,25,0.1
11153,13,137.34,2,0
11153,19,126.75,27,0
11154,18,29.58,29,0.1
11154,5,138.59,9,0.1
11154,1,68.16,24,0.05
11155,7,100.8,21,0
11156,24,33.59,23,0.15
11156,6,126.81,10,0
11156,18,29.58,15,0
11156,12,36.32,24,0
11157,25,126.69,13,0
11158,2,46.31,29,0
11158,5,138.59,22,0.05
11158,5,138.59,28,0.15
11158,13,137.34,19,0
11158,25,126.69,14,0.1
11159,30,9.6,3,0.1
11160,4,102.11,1,0.05
11160,20,110.63,4,0.15
11161,4,102.11,6,0.15
11161,8,121.87,28,0
11161,21,37.41,27,0
11161,11,9.48,25,0
11161,27,108.23,13,0.1
11162,27,108.23,7,0.15
11162,15,45.97,4,0
11162,8,121.87,9,0
11162,6,126.81,1,0
11162,7,100.8,3,0.15
11163,23,89.13,26,0
11163,29,88.3,6,0.1
11163,7,100.8,13,0.15
11163,2,46.31,16,0.05
11164,10,122.41,6,0
11164,5,138.59,8,0
11164,18,29.58,5,0
11165,13,137.34,8,0.2
11165,13,137.34,21,0
11165,7,100.8,1,0.2
11165,2,46.31,26,0
11166,30,9.6,11,0.15
11167,18,29.58,15,0
11168,9,15.53,25,0
11168,12,36.32,7,0.05
11169,14,50.34,18,0
11169,25,126.69,20,0
11169,16,53.06,15,0
11169,5,138.59,12,0.2
11169,25,126.69,7,0.1
11170,12,36.32,5,0.05
11170,28,82.66,9,0
11170,25,126.69,29,0.1
11170,17,46.73,9,0
11171,3,23.37,26,0.15
11171,28,82.66,10,0.1
11171,14,50.34,19,0.15
11171,12,36.32,20,0
11171,25,126.69,6,0.2
11172,2,46.31,14,0
11173,20,110.63,27,0
11173,9,15.53,16,0.2
11173,6,126.81,30,0
11174,19,126.75,14,0
11174,28,82.66,23,0.05
11174,24,33.59,13,0
11174,30,9.6,18,0.15
11174,27,108.23,29,0.15
11175,11,9.48,18,0
11175,19,126.75,24,0.1
11175,19,126.75,13,0.05
11176,30,9.6,30,0
11176,13,137.34,28,0.1
11176,19,126.75,13,0.15
11177,2,46.31,8,0.05
11177,5,138.59,14,0
11177,20,110.63,10,0.15
11177,5,138.59,3,0
11177,21,37.41,27,0.05
11178,7,100.8,8,0.05
11178,29,88.3,14,0
11178,9,15.53,28,0.2
11178,29,88.3,29,0
11178,2,46.31,23,0.1
11179,6,126.81,1,0
11179,5,138.59,5,0
11179,4,102.11,13,0
11179,26,71.88,26,0.05
11180,13,137.34,11,0.2
11180,5,138.59,7,0.15
11180,14,50.34,13,0.2
11180,16,53.06,21,0.15
11180,12,36.32,28,0.15
11181,29,88.3,19,0
11182,27,108.23,24,0.2
11182,26,71.88,23,0.15
11183,18,29.58,17,0.1
11183,6,126.81,3,0.15
11183,6,126.81,14,0.15
11183,8,121.87,16,0
11184,1,68.16,11,0.15
11184,16,53.06,19,0.1
11184,23,89.13,9,0.1
11184,5,138.59,12,0.1
11184,4,102.11,12,0
11185,23,89.13,30,0
11186,23,89.13,10,0.2
11187,8,121.87,26,0.05
11187,8,121.87,2,0.15
11187,18,29.58,3,0.2
11187,18,29.58,5,0.1
11188,26,71.88,7,0.1
11188,6,126.81,4,0
11188,2,46.31,18,0
11188,6,126.81,15,0
11189,21,37.41,4,0.2
11189,23,89.13,22,0
11189,25,126.69,15,0.15
11189,16,53.06,26,0
11189,13,137.34,25,0
11190,17,46.73,29,0.15
11190,30,9.6,27,0.1
11190,4,102.11,19,0.2
11190,18,29.58,2,0
11190,28,82.66,17,0.2
11191,11,9.48,13,0.15
11191,28,82.66,12,0.15
11191,26,71.88,17,0.2
11191,16,53.06,11,0
11191,8,121.87,10,0.15
11192,28,82.66,29,0.1
11192,1,68.16,20,0.2
11192,2,46.31,13,0.05
11192,7,100.8,30,0.2
11193,20,110.63,15,0
11193,27,108.23,12,0.2
11193,20,110.63,13,0.05
11194,17,46.73,5,0.2
11194,24,33.59,16,0.2
11194,12,36.32,5,0.15
11195,20,110.63,23,0
11195,17,46.73,17,0.2
11195,11,9.48,11,0.05
11195,18,29.58,27,0.05
11195,14,50.34,4,0.05
11196,8,121.87,17,0
11196,11,9.48,4,0
11196,12,36.32,1,0.2
11196,21,37.41,27,0.1
11197,26,71.88,26,0.15
11198,24,33.59,17,0
11198,21,37.41,3,0.2
11199,17,46.73,17,0.2
11199,18,29.58,13,0
11200,22,50.69,20,0
11200,23,89.13,24,0.05
11200,23,89.13,19,0
11200,16,53.06,1,0
11200,29,88.3,10,0.2
11201,12,36.32,22,0.05
11201,8,121.87,29,0
11201,6,126.81,24,0
11201,3,23.37,30,0.15
11201,3,23.37,21,0.1
11202,8,121.87,26,0
11202,1,68.16,5,0
11202,18,29.58,14,0.1
11202,28,82.66,5,0.15
11203,17,46.73,4,0
11203,19,126.75,28,0
11204,23,89.13,12,0
11204,10,122.41,25,0
11204,8,121.87,19,0
11204,30,9.6,29,0.05
11205,30,9.6,1,0
11205,6,126.81,18,0.15
11205,10,122.41,27,0.1
11206,3,23.37,11,0.1
11206,13,137.34,12,0.2
11206,14,50.34,21,0.05
11207,19,126.75,21,0.15
11207,20,110.63,22,0.15
11208,11,9.48,23,0
11208,12,36.32,4,0.05
11208,9,15.53,23,0.2
11208,14,50.34,18,0
11209,5,138.59,15,0.05
11210,16,53.06,25,0.15
11210,16,53.06,17,0.15
11211,2,46.31,14,0
11211,9,15.53,17,0
11211,22,50.69,8,0.05
11212,24,33.59,5,0.05
11213,17,46.73,20,0.05
11213,24,33.59,21,0
11213,11,9.48,27,0
11213,15,45.97,4,0.05
11213,13,137.34,27,0.05
11214,13,137.34,7,0.1
11215,21,37.41,26,0.2
11216,8,121.87,24,0.2
11216,25,126.69,15,0
11217,26,71.88,11,0.15
11217,19,126.75,2,0.1
11217,10,122.41,3,0.1
11217,23,89.13,29,0.1
11218,27,108.23,13,0.1
11218,6,126.81,25,0.1
11218,21,37.41,17,0
11218,22,50.69,4,0.1
11218,17,46.73,10,0.05
11219,30,9.6,8,0.2
11220,2,46.31,27,0.05
11220,12,36.32,4,0
11221,29,88.3,5,0
11221,2,46.31,15,0.05
11221,22,50.69,26,0.2
11222,4,102.11,22,0
11222,10,122.41,17,0
11222,30,9.6,30,0
11222,29,88.3,24,0
11222,5,138.59,19,0
11223,11,9.48,5,0
11223,17,46.73,5,0
11224,21,37.41,21,0.1
11224,24,33.59,29,0
11224,11,9.48,17,0.05
11224,24,33.59,26,0.2
11225,10,122.41,4,0.05
11225,9,15.53,21,0.15
11225,25,126.69,12,0
11225,11,9.48,7,0.2
11225,29,88.3,21,0.2
11226,13,137.34,8,0
11226,19,126.75,27,0.2
11226,9,15.53,5,0.15
11226,6,126.81,2,0
11227,15,45.97,19,0.05
11227,18,29.58,10,0.1
11227,10,122.41,2,0
11227,14,50.34,28,0.15
11227,24,33.59,30,0.15
11228,24,33.59,3,0.15
11228,3,23.37,15,0.05
11228,7,100.8,4,0.1
11228,24,33.59,28,0.2
11228,14,50.34,6,0
11229,3,23.37,9,0.05
11229,7,100.8,17,0
11230,30,9.6,9,0
11231,24,33.59,1,0.15
11231,12,36.32,10,0
11231,7,100.8,17,0.05
11231,25,126.69,30,0
11232,19,126.75,22,0
11232,20,110.63,25,0.05
11232,8,121.87,14,0
11232,11,9.48,2,0.05
11233,21,37.41,20,0
11233,22,50.69,10,0
11234,3,23.37,8,0
11235,27,108.23,25,0
11235,13,137.34,5,0.05
11235,19,126.75,30,0.05
11236,22,50.69,10,0.15
11236,7,100.8,17,0
11236,30,9.6,14,0.1
11236,3,23.37,20,0
11237,16,53.06,17,0.2
11237,6,126.81,5,0.2
11237,22,50.69,10,0.1
11237,25,126.69,11,0.2
11237,13,137.34,10,0
11238,3,23.37,9,0.1
11239,2,46.31,2,0.2
11239,24,33.59,15,0.05
11240,15,45.97,3,0
11240,11,9.48,30,0
11240,1,68.16,19,0.15
11241,19,126.75,15,0.05
11241,5,138.59,22,0.15
11242,7,100.8,2,0
11243,26,71.88,25,0
11244,22,50.69,13,0
11244,11,9.48,4,0.2
11244,23,89.13,20,0
11245,2,46.31,10,0.15
11245,1,68.16,22,0.05
11246,10,122.41,20,0.05
11246,7,100.8,14,0.2
11247,22,50.69,5,0.1
11247,13,137.34,10,0.2
11247,29,88.3,21,0.05
11247,3,23.37,11,0.15
11247,5,138.59,7,0.15
11248,3,23.37,21,0.05
11249,11,9.48,11,0
11249,2,46.31,11,0.2
11249,25,126.69,4,0
11250,25,126.69,13,0.05
11250,4,102.11,20,0.1
11251,9,15.53,29,0
11251,10,122.41,10,0.1
11251,23,89.13,26,0
11251,14,50.34,29,0
11251,26,71.88,14,0.1
11252,10,122.41,3,0
11252,6,126.81,5,0.05
11252,18,29.58,16,0
11252,28,82.66,26,0
11252,15,45.97,11,0.1
11253,17,46.73,18,0
11254,28,82.66,6,0.2
11254,5,138.59,19,0.05
11254,29,88.3,10,0.15
11254,26,71.88,2,0
11254,4,102.11,29,0.2
11255,3,23.37,18,0.2
11255,6,126.81,24,0
11255,14,50.34,27,0.05
11255,11,9.48,11,0.1
11256,28,82.66,2,0
11257,22,50.69,21,0.05
11257,7,100.8,3,0.15
11257,5,138.59,11,0.05
11258,14,50.34,17,0
11259,21,37.41,3,0
11259,23,89.13,16,0
11259,21,37.41,10,0
11259,30,9.6,15,0.05
11260,2,46.31,18,0
11260,19,126.75,7,0
11260,10,122.41,17,0
11261,7,100.8,26,0.05
11262,25,126.69,9,0.2
11262,12,36.32,8,0
11262,5,138.59,17,0
11262,13,137.34,13,0.2
11262,10,122.41,3,0
11263,14,50.34,27,0.1
11263,16,53.06,14,0.15
11263,1,68.16,24,0.15
11263,10,122.41,9,0.1
11263,30,9.6,17,0
11264,26,71.88,1,0
11264,23,89.13,20,0.05
11264,12,36.32,8,0
11265,27,108.23,27,0.1
11265,5,138.59,30,0.1
11265,14,50.34,15,0
11266,14,50.34,26,0
11266,20,110.63,12,0
11266,19,126.75,1,0.15
11266,29,88.3,15,0.15
11266,15,45.97,17,0
11267,29,88.3,23,0.1
11267,15,45.97,21,0.1
11268,18,29.58,12,0.1
11269,19,126.75,15,0.1
11269,14,50.34,15,0
11269,6,126.81,21,0.15
11269,11,9.48,25,0
11269,25,126.69,28,0.1
11270,1,68.16,11,0
11271,5,138.59,12,0
11272,24,33.59,15,0.2
11272,24,33.59,20,0
11272,3,23.37,21,0
11272,5,138.59,12,0.2
11273,22,50.69,7,0.15
11273,12,36.32,3,0
11273,23,89.13,28,0
11274,27,108.23,1,0.1
11274,30,9.6,6,0
11275,28,82.66,30,0.2
11275,12,36.32,19,0
11275,17,46.73,24,0.1
11276,7,100.8,25,0
11276,2,46.31,19,0.15
11276,3,23.37,17,0
11276,16,53.06,11,0
11277,6,126.81,4,0.2
11277,3,23.37,27,0.15
11277,7,100.8,16,0.05
11277,13,137.34,5,0.05
11278,15,45.97,5,0.1
11279,9,15.53,15,0
11279,1,68.16,27,0
11279,28,82.66,14,0.15
11279,10,122.41,16,0
11280,11,9.48,24,0.15
11280,30,9.6,11,0
11280,21,37.41,25,0
11280,6,126.81,21,0
11280,16,53.06,8,0.05
11281,9,15.53,18,0.05
11281,9,15.53,27,0
11281,5,138.59,3,0.05
11282,6,126.81,8,0.05
11283,24,33.59,4,0.2
11283,17,46.73,23,0.15
11283,8,121.87,21,0.05
11284,14,50.34,11,0.05
11284,15,45.97,7,0.2
11284,9,15.53,25,0
11284,9,15.53,23,0
11285,13,137.34,28,0
11285,26,71.88,26,0
11285,20,110.63,28,0
11285,20,110.63,3,0
11285,2,46.31,20,0.15
11286,5,138.59,23,0
11286,1,68.16,20,0.1
11286,23,89.13,10,0.15
11286,8,121.87,4,0
11286,23,89.13,13,0.2
11287,28,82.66,25,0.15
11288,8,121.87,18,0
11288,25,126.69,11,0
11288,29,88.3,3,0
11288,11,9.48,27,0.1
11289,29,88.3,20,0
11289,17,46.73,25,0
11289,11,9.48,12,0.05
11290,29,88.3,21,0.1
11291,1,68.16,13,0.2
11291,29,88.3,14,0
11291,2,46.31,16,0.05
11291,20,110.63,7,0
11292,24,33.59,18,0.2
11292,21,37.41,30,0
11292,15,45.97,8,0.05
11292,10,122.41,21,0
11293,20,110.63,16,0.1
11293,15,45.97,9,0.2
11294,27,108.23,30,0
11295,7,100.8,19,0.2
11295,1,68.16,7,0.1
11295,14,50.34,10,0.05
11295,10,122.41,14,0.05
11296,15,45.97,2,0
11296,9,15.53,2,0
11296,2,46.31,13,0.2
11296,6,126.81,1,0
11297,22,50.69,10,0
11297,3,23.37,18,0.05
11297,7,100.8,11,0.05
11297,30,9.6,17,0.15
11297,17,46.73,24,0.1
11298,15,45.97,11,0
11299,1,68.16,15,0.1
11299,16,53.06,17,0
11300,28,82.66,24,0
11300,7,100.8,23,0
11300,8,121.87,9,0.15
11300,26,71.88,10,0.15
11300,27,108.23,20,0
11301,26,71.88,18,0
11301,17,46.73,10,0.2
11301,15,45.97,12,0
11302,27,108.23,7,0
11302,1,68.16,7,0.2
11302,21,37.41,17,0.05
11303,28,82.66,17,0
11303,24,33.59,16,0
11303,20,110.63,30,0.15
11303,24,33.59,4,0.05
11304,28,82.66,18,0
11304,4,102.11,25,0
11304,29,88.3,27,0.1
11305,19,126.75,30,0
11305,12,36.32,23,0.15
11305,29,88.3,24,0.1
11306,29,88.3,13,0.05
11306,29,88.3,29,0.15
11306,27,108.23,25,0.05
11307,27,108.23,27,0.2
11307,12,36.32,29,0
11307,17,46.73,21,0
11307,19,126.75,6,0.1
11308,14,50.34,24,0
11308,1,68.16,1,0
11308,29,88.3,19,0
11308,27,108.23,23,0
11309,16,53.06,27,0
11309,12,36.32,20,0
11309,3,23.37,20,0.1
11310,8,121.87,27,0
11310,30,9.6,6,0.2
11310,22,50.69,9,0.1
11310,10,122.41,14,0
11311,6,126.81,20,0
11311,28,82.66,23,0.1
11311,8,121.87,2,0.15
11311,5,138.59,23,0.2
11312,11,9.48,26,0
11312,18,29.58,6,0.1
11313,29,88.3,22,0.2
11313,10,122.41,11,0.1
11313,2,46.31,24,0
11314,26,71.88,18,0.15
11314,4,102.11,28,0.1
11314,29,88.3,20,0.1
11314,19,126.75,5,0
11315,12,36.32,29,0.15
11316,7,100.8,30,0.1
11316,5,138.59,28,0
11316,19,126.75,26,0.05
11317,24,33.59,6,0
