order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD0007162,1,debit_card,12,759.24
ORD0007163,1,voucher,2,921.26
ORD0007164,1,credit_card,8,788.18
ORD0007165,1,credit_card,7,450.36
ORD0007166,1,debit_card,12,1449.32
ORD0007167,1,voucher,11,1392.41
ORD0007168,1,debit_card,6,1364.56
ORD0007169,1,credit_card,1,1675.0
ORD0007170,1,boleto,10,1468.26
ORD0007171,1,debit_card,1,561.15
ORD0007172,1,debit_card,5,299.76
ORD0007173,1,debit_card,8,344.5
ORD0007174,1,boleto,2,1084.41
ORD0007175,1,boleto,4,913.37
ORD0007176,1,credit_card,9,934.42
ORD0007177,1,boleto,11,1110.13
ORD0007178,1,debit_card,9,1044.47
ORD0007179,1,credit_card,11,274.32
ORD0007180,1,credit_card,1,1857.72
ORD0007181,1,credit_card,4,1769.56
ORD0007182,1,voucher,3,1327.84
ORD0007183,1,credit_card,12,1266.02
ORD0007184,1,credit_card,1,473.82
ORD0007185,1,voucher,11,848.08
ORD0007186,1,voucher,11,702.57
ORD0007187,1,credit_card,7,827.17
ORD0007188,1,credit_card,6,1079.65
ORD0007189,1,boleto,7,1233.97
ORD0007190,1,debit_card,4,1664.64
ORD0007191,1,credit_card,5,1275.15
ORD0007192,1,voucher,1,1297.05
ORD0007193,1,debit_card,7,523.01
ORD0007194,1,debit_card,8,940.52
ORD0007195,1,voucher,7,1074.41
ORD0007196,1,credit_card,2,1185.16
ORD0007197,1,debit_card,7,919.01
ORD0007198,1,voucher,12,1971.26
ORD0007199,1,credit_card,9,701.11
ORD0007200,1,voucher,5,647.69
ORD0007201,1,debit_card,7,956.93
ORD0007202,1,debit_card,4,101.17
ORD0007203,1,credit_card,12,851.57
ORD0007204,1,debit_card,8,386.6
ORD0007205,1,credit_card,2,1068.66
ORD0007206,1,debit_card,12,1677.81
ORD0007207,1,credit_card,7,74.83
ORD0007208,1,credit_card,5,1777.98
ORD0007209,1,credit_card,11,621.79
ORD0007210,1,boleto,9,383.93
ORD0007211,1,credit_card,11,1016.45
ORD0007212,1,voucher,4,1911.27
ORD0007213,1,boleto,7,1926.47
ORD0007214,1,voucher,6,118.9
ORD0007215,1,debit_card,12,1859.96
ORD0007216,1,debit_card,8,401.97
ORD0007217,1,voucher,4,1021.79
ORD0007218,1,voucher,6,200.97
ORD0007219,1,credit_card,9,601.08
ORD0007220,1,voucher,4,874.82
ORD0007221,1,boleto,7,1843.12
ORD0007222,1,boleto,6,1006.58
ORD0007223,1,debit_card,4,781.4
ORD0007224,1,voucher,2,268.81
ORD0007225,1,credit_card,10,1349.74
ORD0007226,1,boleto,3,425.33
ORD0007227,1,voucher,9,1860.92
ORD0007228,1,boleto,8,155.97
ORD0007229,1,debit_card,10,209.58
ORD0007230,1,boleto,10,646.99
ORD0007231,1,voucher,11,852.19
ORD0007232,1,debit_card,6,1533.0
ORD0007233,1,voucher,1,1089.93
ORD0007234,1,credit_card,10,374.06
ORD0007235,1,debit_card,11,1106.36
ORD0007236,1,debit_card,5,1398.62
ORD0007237,1,debit_card,7,358.7
ORD0007238,1,voucher,8,1669.58
ORD0007239,1,credit_card,12,1541.48
ORD0007240,1,debit_card,9,104.84
ORD0007241,1,voucher,12,748.84
ORD0007242,1,boleto,2,1975.56
ORD0007243,1,credit_card,6,272.4
ORD0007244,1,boleto,6,1098.65
ORD0007245,1,boleto,8,801.78
ORD0007246,1,debit_card,7,1285.9
ORD0007247,1,voucher,3,1825.88
ORD0007248,1,debit_card,3,255.95
ORD0007249,1,credit_card,9,934.05
ORD0007250,1,voucher,8,230.4
ORD0007251,1,voucher,5,1742.18
ORD0007252,1,credit_card,3,1236.98
ORD0007253,1,debit_card,8,1140.55
ORD0007254,1,voucher,9,1294.09
ORD0007255,1,boleto,11,389.14
ORD0007256,1,credit_card,9,1646.8
ORD0007257,1,boleto,8,308.97
ORD0007258,1,voucher,12,763.63
ORD0007259,1,debit_card,2,973.9
ORD0007260,1,boleto,9,1058.46
ORD0007261,1,debit_card,3,1665.75
ORD0007262,1,debit_card,4,1821.92
ORD0007263,1,credit_card,12,1623.8
ORD0007264,1,debit_card,2,1208.1
ORD0007265,1,credit_card,12,209.32
ORD0007266,1,voucher,5,1931.05
ORD0007267,1,credit_card,3,565.41
ORD0007268,1,boleto,10,1657.61
ORD0007269,1,credit_card,1,633.08
ORD0007270,1,debit_card,2,860.17
ORD0007271,1,credit_card,8,1060.97
ORD0007272,1,voucher,4,633.21
ORD0007273,1,debit_card,4,978.73
ORD0007274,1,boleto,3,1425.82
ORD0007275,1,boleto,3,840.17
ORD0007276,1,debit_card,5,1013.47
ORD0007277,1,boleto,12,526.19
ORD0007278,1,voucher,11,1563.11
ORD0007279,1,voucher,2,987.47
ORD0007280,1,voucher,2,501.13
ORD0007281,1,credit_card,11,1257.44
ORD0007282,1,boleto,1,988.02
ORD0007283,1,debit_card,10,774.96
ORD0007284,1,boleto,1,1385.83
ORD0007285,1,credit_card,6,942.97
ORD0007286,1,boleto,5,476.99
ORD0007287,1,voucher,10,754.75
ORD0007288,1,credit_card,1,47.33
ORD0007289,1,debit_card,6,533.47
ORD0007290,1,credit_card,8,1532.08
ORD0007291,1,voucher,4,174.03
ORD0007292,1,debit_card,12,219.66
ORD0007293,1,voucher,1,1918.91
ORD0007294,1,credit_card,4,1749.05
ORD0007295,1,debit_card,5,1816.79
ORD0007296,1,credit_card,12,1311.0
ORD0007297,1,credit_card,10,1050.61
ORD0007298,1,debit_card,8,1088.45
ORD0007299,1,debit_card,8,240.84
ORD0007300,1,credit_card,8,1502.33
ORD0007301,1,voucher,11,850.41
ORD0007302,1,boleto,6,1658.15
ORD0007303,1,boleto,7,664.46
ORD0007304,1,credit_card,4,540.79
ORD0007305,1,credit_card,11,1888.6
ORD0007306,1,credit_card,9,70.6
ORD0007307,1,debit_card,2,441.58
ORD0007308,1,boleto,6,604.13
ORD0007309,1,credit_card,2,873.27
ORD0007310,1,boleto,9,1840.14
ORD0007311,1,boleto,10,911.51
ORD0007312,1,debit_card,2,1316.71
ORD0007313,1,debit_card,7,492.87
ORD0007314,1,credit_card,9,30.12
ORD0007315,1,boleto,9,270.03
ORD0007316,1,voucher,9,1374.84
ORD0007317,1,voucher,11,888.63
ORD0007318,1,debit_card,2,1811.18
ORD0007319,1,credit_card,6,1978.38
ORD0007320,1,credit_card,8,1879.69
ORD0007321,1,boleto,4,56.68
ORD0007322,1,voucher,12,714.62
ORD0007323,1,boleto,12,760.7
ORD0007324,1,debit_card,1,1656.79
ORD0007325,1,voucher,11,147.45
ORD0007326,1,credit_card,4,1445.22
ORD0007327,1,debit_card,10,1564.86
ORD0007328,1,debit_card,8,1851.79
ORD0007329,1,credit_card,5,1583.72
ORD0007330,1,boleto,2,1567.75
ORD0007331,1,voucher,10,597.79
ORD0007332,1,credit_card,3,553.99
ORD0007333,1,credit_card,4,478.36
ORD0007334,1,credit_card,2,1656.02
ORD0007335,1,voucher,3,1176.55
ORD0007336,1,voucher,4,1976.74
ORD0007337,1,debit_card,2,1668.44
ORD0007338,1,boleto,1,1947.17
ORD0007339,1,credit_card,11,272.69
ORD0007340,1,boleto,6,1744.76
ORD0007341,1,boleto,3,295.33
ORD0007342,1,credit_card,10,1348.0
ORD0007343,1,boleto,10,643.29
ORD0007344,1,boleto,7,685.77
ORD0007345,1,debit_card,3,1170.91
ORD0007346,1,boleto,5,685.36
ORD0007347,1,debit_card,1,1209.91
ORD0007348,1,debit_card,1,1657.69
ORD0007349,1,credit_card,1,675.57
ORD0007350,1,voucher,7,46.38
ORD0007351,1,debit_card,8,817.0
ORD0007352,1,credit_card,3,1566.22
ORD0007353,1,boleto,5,1232.25
ORD0007354,1,debit_card,4,1889.26
ORD0007355,1,credit_card,2,1114.98
ORD0007356,1,credit_card,9,714.37
ORD0007357,1,boleto,5,1764.91
ORD0007358,1,boleto,4,374.14
ORD0007359,1,voucher,11,1470.79
ORD0007360,1,debit_card,12,460.47
ORD0007361,1,credit_card,8,807.19
ORD0007362,1,voucher,3,1555.15
ORD0007363,1,voucher,2,1781.22
ORD0007364,1,voucher,5,35.37
ORD0007365,1,credit_card,12,879.02
ORD0007366,1,debit_card,6,209.12
ORD0007367,1,debit_card,7,879.94
ORD0007368,1,boleto,7,1917.0
ORD0007369,1,voucher,11,214.67
ORD0007370,1,debit_card,3,1754.0
ORD0007371,1,debit_card,6,1331.69
ORD0007372,1,credit_card,12,1448.85
ORD0007373,1,voucher,7,1574.97
ORD0007374,1,boleto,9,730.88
ORD0007375,1,credit_card,10,1257.38
ORD0007376,1,debit_card,10,1673.24
ORD0007377,1,debit_card,6,148.12
ORD0007378,1,credit_card,9,196.3
ORD0007379,1,voucher,6,1214.23
ORD0007380,1,debit_card,5,160.14
ORD0007381,1,voucher,1,452.04
ORD0007382,1,credit_card,3,1408.32
ORD0007383,1,debit_card,4,355.57
ORD0007384,1,voucher,10,1981.72
ORD0007385,1,boleto,2,828.98
ORD0007386,1,debit_card,6,1298.97
ORD0007387,1,credit_card,9,1826.29
ORD0007388,1,credit_card,5,1499.63
ORD0007389,1,credit_card,10,556.51
ORD0007390,1,debit_card,5,572.17
ORD0007391,1,credit_card,3,803.38
ORD0007392,1,debit_card,6,943.36
ORD0007393,1,boleto,2,1292.47
ORD0007394,1,boleto,8,1540.59
ORD0007395,1,boleto,3,999.18
ORD0007396,1,voucher,2,1876.36
ORD0007397,1,credit_card,5,868.4
ORD0007398,1,credit_card,6,32.91
ORD0007399,1,boleto,5,1741.34
ORD0007400,1,debit_card,4,815.96
ORD0007401,1,credit_card,9,807.5
ORD0007402,1,voucher,9,1625.05
ORD0007403,1,debit_card,6,1403.79
ORD0007404,1,debit_card,4,1455.6
ORD0007405,1,boleto,2,1890.44
ORD0007406,1,boleto,1,434.77
ORD0007407,1,voucher,1,1354.43
ORD0007408,1,debit_card,7,1821.85
ORD0007409,1,voucher,5,1347.02
ORD0007410,1,debit_card,3,687.89
ORD0007411,1,boleto,6,1966.53
ORD0007412,1,debit_card,8,1148.17
ORD0007413,1,credit_card,3,543.18
ORD0007414,1,boleto,10,1926.25
ORD0007415,1,debit_card,4,43.91
ORD0007416,1,debit_card,5,1886.02
ORD0007417,1,credit_card,12,1694.96
ORD0007418,1,boleto,1,1805.69
ORD0007419,1,voucher,4,773.23
ORD0007420,1,boleto,10,221.2
ORD0007421,1,boleto,10,250.64
ORD0007422,1,boleto,11,99.98
ORD0007423,1,debit_card,9,671.71
ORD0007424,1,credit_card,9,1746.82
ORD0007425,1,debit_card,6,653.26
ORD0007426,1,boleto,11,158.49
ORD0007427,1,credit_card,3,1565.76
ORD0007428,1,voucher,9,436.28
ORD0007429,1,voucher,1,21.41
ORD0007430,1,credit_card,2,124.42
ORD0007431,1,voucher,1,134.14
ORD0007432,1,debit_card,8,339.16
ORD0007433,1,boleto,9,1110.99
ORD0007434,1,debit_card,12,1335.71
ORD0007435,1,voucher,4,840.82
ORD0007436,1,debit_card,8,662.54
ORD0007437,1,debit_card,1,1117.86
ORD0007438,1,voucher,3,1123.32
ORD0007439,1,voucher,10,1608.5
ORD0007440,1,debit_card,8,145.32
ORD0007441,1,voucher,5,679.19
ORD0007442,1,boleto,9,1686.86
ORD0007443,1,voucher,9,801.18
ORD0007444,1,boleto,5,859.72
ORD0007445,1,debit_card,5,1626.38
ORD0007446,1,debit_card,1,791.59
ORD0007447,1,debit_card,11,1356.03
ORD0007448,1,voucher,12,1255.26
ORD0007449,1,boleto,5,1360.58
ORD0007450,1,debit_card,2,718.12
ORD0007451,1,voucher,5,424.62
ORD0007452,1,debit_card,9,1897.8
ORD0007453,1,credit_card,5,722.27
ORD0007454,1,debit_card,6,1539.37
ORD0007455,1,boleto,6,566.73
ORD0007456,1,credit_card,8,314.44
ORD0007457,1,boleto,9,1325.05
ORD0007458,1,credit_card,4,1820.32
ORD0007459,1,voucher,1,1207.56
ORD0007460,1,credit_card,11,1262.62
ORD0007461,1,boleto,8,1898.92
ORD0007462,1,credit_card,4,1623.04
ORD0007463,1,debit_card,5,364.48
ORD0007464,1,credit_card,5,1973.33
ORD0007465,1,credit_card,11,221.8
ORD0007466,1,voucher,10,404.75
ORD0007467,1,credit_card,8,47.31
ORD0007468,1,credit_card,11,63.97
ORD0007469,1,debit_card,12,962.56
ORD0007470,1,debit_card,11,227.04
ORD0007471,1,debit_card,7,1323.24
ORD0007472,1,debit_card,2,1238.41
ORD0007473,1,debit_card,4,1688.94
ORD0007474,1,boleto,12,186.13
ORD0007475,1,credit_card,4,497.12
ORD0007476,1,debit_card,5,998.46
ORD0007477,1,boleto,7,1365.33
ORD0007478,1,debit_card,4,1056.74
ORD0007479,1,debit_card,10,1253.02
ORD0007480,1,debit_card,7,909.47
ORD0007481,1,credit_card,1,1148.83
ORD0007482,1,debit_card,11,268.58
ORD0007483,1,credit_card,6,1026.88
ORD0007484,1,voucher,8,24.72
ORD0007485,1,boleto,6,917.43
ORD0007486,1,credit_card,9,44.44
ORD0007487,1,credit_card,4,1979.56
ORD0007488,1,voucher,8,1525.75
ORD0007489,1,debit_card,7,1561.06
ORD0007490,1,voucher,8,380.63
ORD0007491,1,debit_card,12,810.17
ORD0007492,1,debit_card,7,1090.74
ORD0007493,1,voucher,7,563.65
ORD0007494,1,debit_card,1,1327.51
ORD0007495,1,credit_card,4,1863.12
ORD0007496,1,voucher,10,1954.9
ORD0007497,1,debit_card,11,445.51
ORD0007498,1,voucher,4,245.65
ORD0007499,1,voucher,1,1100.37
ORD0007500,1,boleto,6,735.69
ORD0007501,1,voucher,6,1239.74
ORD0007502,1,debit_card,4,324.75
ORD0007503,1,credit_card,12,85.97
ORD0007504,1,debit_card,5,1076.32
ORD0007505,1,debit_card,1,35.85
ORD0007506,1,debit_card,1,450.72
ORD0007507,1,voucher,4,699.63
ORD0007508,1,credit_card,3,656.59
ORD0007509,1,credit_card,2,46.03
ORD0007510,1,boleto,7,143.23
ORD0007511,1,voucher,11,184.38
ORD0007512,1,debit_card,10,1613.83
ORD0007513,1,credit_card,2,748.61
ORD0007514,1,debit_card,6,1076.16
ORD0007515,1,boleto,5,1212.88
ORD0007516,1,debit_card,5,1623.96
ORD0007517,1,boleto,8,1720.81
ORD0007518,1,voucher,8,509.98
ORD0007519,1,voucher,9,457.18
ORD0007520,1,credit_card,4,1592.6
ORD0007521,1,credit_card,3,1014.49
ORD0007522,1,credit_card,9,173.89
ORD0007523,1,voucher,3,1640.11
ORD0007524,1,boleto,11,1273.59
ORD0007525,1,voucher,8,341.2
ORD0007526,1,boleto,6,1620.54
ORD0007527,1,debit_card,8,498.54
ORD0007528,1,voucher,2,807.43
ORD0007529,1,boleto,7,1906.91
ORD0007530,1,credit_card,8,799.3
ORD0007531,1,boleto,3,1402.77
ORD0007532,1,debit_card,12,1634.65
ORD0007533,1,debit_card,9,339.85
ORD0007534,1,credit_card,12,1233.28
ORD0007535,1,debit_card,7,1942.84
ORD0007536,1,voucher,2,1573.13
ORD0007537,1,credit_card,12,1650.88
ORD0007538,1,credit_card,4,534.81
ORD0007539,1,credit_card,12,1292.18
ORD0007540,1,boleto,9,585.3
ORD0007541,1,credit_card,9,948.48
ORD0007542,1,voucher,5,1008.87
ORD0007543,1,credit_card,11,537.46
ORD0007544,1,debit_card,8,1362.1
ORD0007545,1,boleto,4,684.65
ORD0007546,1,boleto,1,1109.3
ORD0007547,1,boleto,10,132.93
ORD0007548,1,credit_card,2,1104.87
ORD0007549,1,boleto,1,1847.45
ORD0007550,1,debit_card,3,867.23
ORD0007551,1,credit_card,6,783.23
ORD0007552,1,boleto,6,418.97
ORD0007553,1,debit_card,1,767.54
ORD0007554,1,voucher,6,1661.06
ORD0007555,1,credit_card,1,828.19
ORD0007556,1,debit_card,2,444.65
ORD0007557,1,credit_card,8,168.33
ORD0007558,1,boleto,9,300.11
ORD0007559,1,debit_card,5,1479.83
ORD0007560,1,voucher,9,1995.56
ORD0007561,1,debit_card,9,1568.53
ORD0007562,1,credit_card,10,1545.31
ORD0007563,1,boleto,2,313.7
ORD0007564,1,boleto,9,1913.65
ORD0007565,1,credit_card,11,1823.8
ORD0007566,1,credit_card,11,494.79
ORD0007567,1,voucher,2,1663.04
ORD0007568,1,voucher,11,804.28
ORD0007569,1,voucher,1,1316.6
ORD0007570,1,boleto,9,1350.61
ORD0007571,1,boleto,11,332.16
ORD0007572,1,voucher,6,688.2
ORD0007573,1,boleto,10,582.9
ORD0007574,1,debit_card,1,176.0
ORD0007575,1,boleto,2,927.85
ORD0007576,1,boleto,3,1263.46
ORD0007577,1,voucher,12,1916.39
ORD0007578,1,credit_card,7,1796.76
ORD0007579,1,voucher,5,1509.7
ORD0007580,1,credit_card,3,1602.97
ORD0007581,1,boleto,6,599.45
ORD0007582,1,boleto,7,1079.37
ORD0007583,1,boleto,10,719.18
ORD0007584,1,voucher,7,475.79
ORD0007585,1,voucher,6,496.79
ORD0007586,1,credit_card,12,1766.09
ORD0007587,1,debit_card,6,1343.38
ORD0007588,1,voucher,3,895.18
ORD0007589,1,debit_card,6,598.83
ORD0007590,1,voucher,8,895.57
ORD0007591,1,credit_card,12,990.72
ORD0007592,1,credit_card,12,770.53
ORD0007593,1,credit_card,4,1480.56
ORD0007594,1,credit_card,12,1757.65
ORD0007595,1,boleto,3,1652.13
ORD0007596,1,boleto,8,478.23
ORD0007597,1,voucher,6,1554.02
ORD0007598,1,voucher,10,1590.92
ORD0007599,1,debit_card,10,1329.26
ORD0007600,1,boleto,4,192.59
ORD0007601,1,voucher,5,1471.57
ORD0007602,1,credit_card,9,1394.74
ORD0007603,1,debit_card,5,500.18
ORD0007604,1,credit_card,6,1533.85
ORD0007605,1,debit_card,4,1072.64
ORD0007606,1,debit_card,6,500.34
ORD0007607,1,boleto,4,1785.83
ORD0007608,1,boleto,9,1042.51
ORD0007609,1,debit_card,7,74.68
ORD0007610,1,boleto,10,740.55
ORD0007611,1,boleto,12,1413.97
ORD0007612,1,debit_card,10,569.73
ORD0007613,1,boleto,1,1471.73
ORD0007614,1,boleto,8,1543.77
ORD0007615,1,boleto,12,1832.71
ORD0007616,1,voucher,1,619.51
ORD0007617,1,credit_card,9,1294.52
ORD0007618,1,boleto,9,1642.1
ORD0007619,1,boleto,6,420.89
ORD0007620,1,boleto,12,293.91
ORD0007621,1,debit_card,2,1898.28
ORD0007622,1,credit_card,6,1757.52
ORD0007623,1,credit_card,7,614.48
ORD0007624,1,debit_card,10,1305.68
ORD0007625,1,boleto,5,1191.11
ORD0007626,1,debit_card,7,422.71
ORD0007627,1,debit_card,2,1688.31
ORD0007628,1,credit_card,1,1323.02
ORD0007629,1,debit_card,6,450.03
ORD0007630,1,voucher,12,903.4
ORD0007631,1,credit_card,2,1189.74
ORD0007632,1,voucher,8,1691.81
ORD0007633,1,boleto,1,810.71
ORD0007634,1,debit_card,5,429.59
ORD0007635,1,credit_card,9,949.69
ORD0007636,1,boleto,4,1258.52
ORD0007637,1,debit_card,4,918.27
ORD0007638,1,boleto,10,1899.33
ORD0007639,1,debit_card,3,1056.71
ORD0007640,1,debit_card,2,1577.52
ORD0007641,1,voucher,2,1361.29
ORD0007642,1,debit_card,9,1671.49
ORD0007643,1,voucher,3,1988.44
ORD0007644,1,debit_card,12,160.08
ORD0007645,1,credit_card,1,580.43
ORD0007646,1,debit_card,4,1105.11
ORD0007647,1,debit_card,11,1632.68
ORD0007648,1,credit_card,9,345.56
ORD0007649,1,boleto,3,1010.88
ORD0007650,1,debit_card,1,293.14
ORD0007651,1,debit_card,7,1623.41
ORD0007652,1,voucher,2,345.21
ORD0007653,1,credit_card,4,984.56
ORD0007654,1,voucher,8,600.19
ORD0007655,1,boleto,6,127.58
ORD0007656,1,credit_card,4,111.68
ORD0007657,1,credit_card,10,1785.88
ORD0007658,1,debit_card,4,1755.25
ORD0007659,1,debit_card,9,1100.6
ORD0007660,1,credit_card,10,393.77
ORD0007661,1,credit_card,11,1920.28
ORD0007662,1,credit_card,12,487.69
ORD0007663,1,debit_card,7,1658.51
ORD0007664,1,debit_card,6,824.13
ORD0007665,1,voucher,3,73.2
ORD0007666,1,boleto,9,1976.69
ORD0007667,1,credit_card,5,162.26
ORD0007668,1,voucher,8,561.02
ORD0007669,1,voucher,12,839.67
ORD0007670,1,credit_card,1,1458.96
ORD0007671,1,voucher,1,1884.12
ORD0007672,1,debit_card,5,243.75
ORD0007673,1,credit_card,7,1561.3
ORD0007674,1,credit_card,9,1503.93
ORD0007675,1,boleto,4,1612.04
ORD0007676,1,voucher,1,627.74
ORD0007677,1,credit_card,12,1721.32
ORD0007678,1,boleto,10,1890.61
ORD0007679,1,voucher,10,374.4
ORD0007680,1,voucher,11,1667.6
ORD0007681,1,debit_card,3,378.54
ORD0007682,1,voucher,9,1024.05
ORD0007683,1,voucher,8,935.42
ORD0007684,1,voucher,1,646.79
ORD0007685,1,voucher,3,1368.16
ORD0007686,1,voucher,10,1043.9
ORD0007687,1,credit_card,6,343.23
ORD0007688,1,credit_card,5,1654.84
ORD0007689,1,boleto,7,1875.17
ORD0007690,1,voucher,9,1299.93
ORD0007691,1,boleto,2,1042.49
ORD0007692,1,debit_card,5,282.6
ORD0007693,1,debit_card,1,1807.19
ORD0007694,1,boleto,6,1069.33
ORD0007695,1,debit_card,10,703.71
ORD0007696,1,debit_card,4,559.14
ORD0007697,1,boleto,5,1530.26
ORD0007698,1,debit_card,6,1767.6
ORD0007699,1,voucher,5,1201.94
ORD0007700,1,boleto,12,80.58
ORD0007701,1,debit_card,5,673.91
ORD0007702,1,credit_card,5,1676.2
ORD0007703,1,credit_card,4,1415.43
ORD0007704,1,voucher,8,1717.65
ORD0007705,1,debit_card,10,145.11
ORD0007706,1,debit_card,10,302.62
ORD0007707,1,boleto,9,1439.96
ORD0007708,1,credit_card,4,514.13
ORD0007709,1,debit_card,3,32.06
ORD0007710,1,boleto,8,1613.27
ORD0007711,1,boleto,1,740.67
ORD0007712,1,credit_card,10,860.5
ORD0007713,1,voucher,12,1535.37
ORD0007714,1,credit_card,10,1446.97
ORD0007715,1,credit_card,12,1985.24
ORD0007716,1,boleto,4,1299.7
ORD0007717,1,voucher,3,911.48
ORD0007718,1,debit_card,2,458.86
ORD0007719,1,debit_card,8,1460.0
ORD0007720,1,debit_card,9,1638.3
ORD0007721,1,voucher,2,1560.03
ORD0007722,1,voucher,9,479.87
ORD0007723,1,boleto,4,580.93
ORD0007724,1,credit_card,5,1359.4
ORD0007725,1,voucher,1,461.03
ORD0007726,1,credit_card,12,1739.42
ORD0007727,1,credit_card,3,1807.57
ORD0007728,1,credit_card,11,1117.15
ORD0007729,1,boleto,9,90.81
ORD0007730,1,credit_card,10,204.91
ORD0007731,1,debit_card,2,354.08
ORD0007732,1,voucher,7,1476.92
ORD0007733,1,voucher,8,1363.29
ORD0007734,1,boleto,2,1511.98
ORD0007735,1,voucher,7,1874.75
ORD0007736,1,credit_card,3,36.27
ORD0007737,1,credit_card,4,1543.25
ORD0007738,1,debit_card,3,1555.3
ORD0007739,1,voucher,12,733.29
ORD0007740,1,boleto,1,395.43
ORD0007741,1,debit_card,12,1758.53
ORD0007742,1,boleto,6,1781.38
ORD0007743,1,credit_card,9,98.84
ORD0007744,1,debit_card,2,642.92
ORD0007745,1,credit_card,5,858.1
ORD0007746,1,boleto,11,1707.12
ORD0007747,1,credit_card,4,1535.39
ORD0007748,1,boleto,7,1099.51
ORD0007749,1,voucher,1,768.48
ORD0007750,1,boleto,3,1620.82
ORD0007751,1,boleto,1,1070.92
ORD0007752,1,debit_card,4,1002.14
ORD0007753,1,debit_card,12,1657.52
ORD0007754,1,debit_card,9,1521.6
ORD0007755,1,credit_card,8,1013.35
ORD0007756,1,debit_card,1,1196.55
ORD0007757,1,boleto,5,75.11
ORD0007758,1,voucher,3,1653.32
ORD0007759,1,voucher,12,1623.72
ORD0007760,1,debit_card,2,1397.19
ORD0007761,1,voucher,10,1216.61
ORD0007762,1,boleto,9,1552.29
ORD0007763,1,credit_card,1,397.62
ORD0007764,1,boleto,7,604.46
ORD0007765,1,credit_card,9,312.44
ORD0007766,1,voucher,6,1403.66
ORD0007767,1,credit_card,1,1848.49
ORD0007768,1,credit_card,5,600.04
ORD0007769,1,credit_card,12,1299.12
ORD0007770,1,debit_card,4,1038.98
ORD0007771,1,debit_card,9,1260.54
ORD0007772,1,voucher,2,155.53
ORD0007773,1,boleto,1,1518.65
ORD0007774,1,credit_card,12,1220.97
ORD0007775,1,credit_card,4,398.21
ORD0007776,1,voucher,11,576.1
ORD0007777,1,voucher,2,1246.99
ORD0007778,1,debit_card,10,657.93
ORD0007779,1,boleto,7,867.39
ORD0007780,1,debit_card,12,882.73
ORD0007781,1,credit_card,12,1548.0
ORD0007782,1,voucher,5,42.2
ORD0007783,1,boleto,2,1992.5
ORD0007784,1,voucher,5,1639.28
ORD0007785,1,boleto,2,1690.95
ORD0007786,1,credit_card,8,1912.41
ORD0007787,1,credit_card,7,1045.54
ORD0007788,1,boleto,3,1713.6
ORD0007789,1,voucher,10,1005.86
ORD0007790,1,voucher,12,1283.84
ORD0007791,1,voucher,1,457.22
ORD0007792,1,credit_card,7,838.29
ORD0007793,1,credit_card,3,204.95
ORD0007794,1,boleto,8,507.32
ORD0007795,1,credit_card,10,1558.99
ORD0007796,1,debit_card,7,108.76
ORD0007797,1,boleto,1,1838.27
ORD0007798,1,credit_card,7,1450.07
ORD0007799,1,credit_card,7,1494.31
ORD0007800,1,voucher,3,735.9
ORD0007801,1,credit_card,4,319.43
ORD0007802,1,credit_card,4,1289.57
ORD0007803,1,debit_card,4,337.3
ORD0007804,1,debit_card,7,1522.33
ORD0007805,1,voucher,8,925.62
ORD0007806,1,debit_card,9,799.89
ORD0007807,1,voucher,12,862.91
ORD0007808,1,boleto,4,469.58
ORD0007809,1,credit_card,2,1518.18
ORD0007810,1,voucher,11,764.27
ORD0007811,1,boleto,8,372.85
ORD0007812,1,debit_card,2,935.71
ORD0007813,1,debit_card,3,1246.94
ORD0007814,1,credit_card,8,947.43
ORD0007815,1,debit_card,8,988.45
ORD0007816,1,credit_card,7,1476.53
ORD0007817,1,voucher,10,476.48
ORD0007818,1,credit_card,2,1550.44
ORD0007819,1,boleto,3,267.69
ORD0007820,1,debit_card,8,1840.64
ORD0007821,1,debit_card,4,1780.66
ORD0007822,1,debit_card,7,787.37
ORD0007823,1,voucher,5,991.13
ORD0007824,1,debit_card,1,287.89
ORD0007825,1,boleto,1,1840.4
ORD0007826,1,debit_card,2,1273.05
ORD0007827,1,voucher,6,75.9
ORD0007828,1,debit_card,4,814.3
ORD0007829,1,debit_card,2,872.76
ORD0007830,1,voucher,12,1434.55
ORD0007831,1,debit_card,5,1467.15
ORD0007832,1,boleto,5,1003.31
ORD0007833,1,debit_card,5,116.0
ORD0007834,1,debit_card,9,1777.47
ORD0007835,1,debit_card,6,490.26
ORD0007836,1,credit_card,3,1129.23
ORD0007837,1,credit_card,12,117.66
ORD0007838,1,voucher,11,617.09
ORD0007839,1,voucher,2,1974.88
ORD0007840,1,credit_card,6,53.62
ORD0007841,1,debit_card,1,1096.73
ORD0007842,1,voucher,3,1865.16
ORD0007843,1,voucher,11,1304.66
ORD0007844,1,boleto,12,1658.99
ORD0007845,1,credit_card,3,862.1
ORD0007846,1,voucher,11,140.71
ORD0007847,1,voucher,7,834.48
ORD0007848,1,voucher,5,29.21
ORD0007849,1,debit_card,1,311.36
ORD0007850,1,voucher,1,1785.97
ORD0007851,1,credit_card,11,1340.36
ORD0007852,1,voucher,12,919.61
ORD0007853,1,voucher,2,969.54
ORD0007854,1,credit_card,5,1365.68
ORD0007855,1,credit_card,8,1890.83
ORD0007856,1,voucher,2,777.33
ORD0007857,1,credit_card,7,497.0
