order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD0006971,2,PROD00408,SELL0004,2023-08-26,624.04,28.95
ORD0006971,3,PROD00086,SELL0376,2023-08-26,324.51,39.05
ORD0006971,4,PROD00523,SELL0287,2023-08-26,74.36,16.88
ORD0006972,1,PROD00077,SELL0195,2023-02-09,545.41,18.0
ORD0006972,2,PROD00997,SELL0119,2023-02-09,388.0,15.48
ORD0006973,1,PROD00132,SELL0331,2024-01-21,719.35,14.08
ORD0006973,2,PROD00239,SELL0170,2024-01-21,131.41,5.24
ORD0006973,3,PROD00830,SELL0091,2024-01-21,729.36,22.36
ORD0006974,1,PROD00277,SELL0467,2021-12-29,91.74,11.0
ORD0006974,2,PROD00591,SELL0331,2021-12-29,723.12,19.03
ORD0006975,1,PROD00199,SELL0297,2022-10-10,766.22,19.8
ORD0006975,2,PROD01000,SELL0380,2022-10-10,64.79,14.78
ORD0006975,3,PROD00567,SELL0266,2022-10-10,33.72,41.34
ORD0006976,1,PROD00810,SELL0288,2021-03-10,670.1,7.81
ORD0006976,2,PROD00942,SELL0076,2021-03-10,21.06,14.8
ORD0006976,3,PROD00750,SELL0487,2021-03-10,123.95,24.78
ORD0006977,1,PROD00150,SELL0428,2024-05-29,592.8,15.51
ORD0006977,2,PROD00291,SELL0046,2024-05-29,642.66,14.28
ORD0006977,3,PROD00334,SELL0135,2024-05-29,226.57,49.34
ORD0006977,4,PROD00480,SELL0093,2024-05-29,149.88,37.81
ORD0006978,1,PROD00380,SELL0186,2022-08-14,311.73,9.92
ORD0006979,1,PROD00348,SELL0195,2023-10-22,389.27,43.19
ORD0006979,2,PROD00172,SELL0461,2023-10-22,720.31,26.94
ORD0006979,3,PROD00341,SELL0291,2023-10-22,573.43,38.93
ORD0006980,1,PROD00024,SELL0325,2021-09-29,323.27,38.25
ORD0006980,2,PROD00582,SELL0344,2021-09-29,171.14,6.24
ORD0006980,3,PROD00058,SELL0371,2021-09-29,399.2,13.7
ORD0006980,4,PROD00487,SELL0418,2021-09-29,724.25,11.79
ORD0006981,1,PROD00511,SELL0133,2024-01-13,658.71,42.97
ORD0006981,2,PROD00183,SELL0275,2024-01-13,20.56,28.23
ORD0006982,1,PROD00155,SELL0002,2024-06-19,706.97,10.13
ORD0006982,2,PROD00362,SELL0222,2024-06-19,389.94,36.11
ORD0006982,3,PROD00637,SELL0172,2024-06-19,357.77,19.21
ORD0006983,1,PROD00183,SELL0352,2022-02-27,529.66,49.58
ORD0006983,2,PROD00608,SELL0187,2022-02-27,460.56,47.35
ORD0006983,3,PROD00281,SELL0326,2022-02-27,603.42,19.81
ORD0006984,1,PROD00002,SELL0284,2024-06-13,644.41,24.29
ORD0006984,2,PROD00776,SELL0395,2024-06-13,654.95,48.02
ORD0006984,3,PROD00963,SELL0197,2024-06-13,115.53,49.71
ORD0006984,4,PROD00485,SELL0260,2024-06-13,422.83,21.86
ORD0006985,1,PROD00408,SELL0375,2023-05-02,361.58,8.54
ORD0006985,2,PROD00208,SELL0362,2023-05-02,255.95,16.0
ORD0006985,3,PROD00996,SELL0089,2023-05-02,634.13,7.17
ORD0006986,1,PROD00209,SELL0299,2024-12-31,205.08,36.91
ORD0006986,2,PROD00739,SELL0260,2024-12-31,598.9,34.24
ORD0006986,3,PROD00348,SELL0019,2024-12-31,604.23,43.17
ORD0006986,4,PROD00988,SELL0368,2024-12-31,343.45,46.69
ORD0006987,1,PROD00458,SELL0444,2021-05-20,83.89,18.32
ORD0006987,2,PROD00266,SELL0424,2021-05-20,797.35,31.74
ORD0006987,3,PROD00177,SELL0206,2021-05-20,302.77,45.8
ORD0006988,1,PROD00211,SELL0108,2022-12-19,45.79,37.9
ORD0006988,2,PROD00390,SELL0307,2022-12-19,307.84,37.14
ORD0006988,3,PROD00748,SELL0011,2022-12-19,368.7,42.4
ORD0006989,1,PROD00411,SELL0018,2023-02-04,304.86,9.96
ORD0006989,2,PROD00055,SELL0069,2023-02-04,95.7,49.05
ORD0006989,3,PROD00709,SELL0471,2023-02-04,411.47,42.98
ORD0006990,1,PROD00777,SELL0020,2024-11-22,530.96,29.89
ORD0006991,1,PROD00422,SELL0227,2024-01-29,195.19,32.28
ORD0006991,2,PROD00513,SELL0396,2024-01-29,107.63,26.31
ORD0006991,3,PROD00496,SELL0332,2024-01-29,440.91,48.13
ORD0006991,4,PROD00300,SELL0306,2024-01-29,632.37,48.9
ORD0006992,1,PROD00822,SELL0053,2022-11-27,340.17,41.93
ORD0006992,2,PROD00421,SELL0060,2022-11-27,437.47,20.85
ORD0006992,3,PROD00688,SELL0436,2022-11-27,601.29,31.31
ORD0006992,4,PROD00301,SELL0497,2022-11-27,173.94,41.85
ORD0006993,1,PROD00797,SELL0127,2021-12-24,521.51,7.84
ORD0006993,2,PROD00199,SELL0209,2021-12-24,594.9,14.89
ORD0006994,1,PROD00656,SELL0009,2023-08-31,415.65,45.64
ORD0006995,1,PROD00989,SELL0347,2023-01-20,662.61,17.3
ORD0006995,2,PROD00641,SELL0328,2023-01-20,483.27,27.93
ORD0006995,3,PROD00737,SELL0174,2023-01-20,690.61,29.43
ORD0006996,1,PROD00679,SELL0070,2022-10-12,68.44,22.65
ORD0006996,2,PROD00682,SELL0404,2022-10-12,12.36,34.08
ORD0006996,3,PROD00648,SELL0483,2022-10-12,156.12,30.39
ORD0006997,1,PROD00055,SELL0391,2021-11-01,752.59,40.36
ORD0006997,2,PROD00387,SELL0144,2021-11-01,55.86,36.85
ORD0006998,1,PROD00945,SELL0265,2024-02-29,690.46,8.09
ORD0006998,2,PROD00596,SELL0061,2024-02-29,648.5,31.92
ORD0006999,1,PROD00858,SELL0432,2024-01-19,363.75,33.33
ORD0006999,2,PROD00995,SELL0440,2024-01-19,393.7,22.38
ORD0006999,3,PROD00340,SELL0124,2024-01-19,434.78,46.24
ORD0006999,4,PROD00915,SELL0039,2024-01-19,134.85,10.97
ORD0007000,1,PROD00741,SELL0136,2021-01-27,728.97,28.14
ORD0007000,2,PROD00699,SELL0436,2021-01-27,511.31,41.06
ORD0007000,3,PROD00641,SELL0497,2021-01-27,482.31,21.42
ORD0007001,1,PROD00759,SELL0433,2021-12-14,158.17,15.56
ORD0007001,2,PROD00733,SELL0364,2021-12-14,154.28,38.18
ORD0007002,1,PROD00294,SELL0428,2021-01-31,708.96,35.08
ORD0007003,1,PROD00364,SELL0296,2022-05-29,773.82,15.71
ORD0007004,1,PROD00817,SELL0461,2023-01-12,175.67,30.25
ORD0007004,2,PROD00655,SELL0441,2023-01-12,725.45,32.76
ORD0007004,3,PROD00635,SELL0315,2023-01-12,64.65,26.53
ORD0007004,4,PROD00073,SELL0049,2023-01-12,264.21,32.62
ORD0007005,1,PROD00900,SELL0089,2024-02-22,283.09,14.08
ORD0007005,2,PROD00901,SELL0259,2024-02-22,529.94,32.15
ORD0007005,3,PROD00582,SELL0337,2024-02-22,352.67,14.79
ORD0007005,4,PROD00812,SELL0435,2024-02-22,693.13,5.73
ORD0007006,1,PROD00581,SELL0039,2024-01-07,272.99,16.4
ORD0007006,2,PROD00829,SELL0323,2024-01-07,611.15,40.74
ORD0007006,3,PROD00098,SELL0407,2024-01-07,427.88,33.01
ORD0007007,1,PROD00330,SELL0396,2024-04-30,441.69,19.64
ORD0007007,2,PROD00164,SELL0363,2024-04-30,548.08,37.9
ORD0007008,1,PROD00563,SELL0213,2022-09-07,170.83,35.54
ORD0007008,2,PROD00756,SELL0300,2022-09-07,356.53,8.82
ORD0007009,1,PROD00563,SELL0170,2021-04-05,53.36,33.68
ORD0007010,1,PROD00366,SELL0282,2022-06-23,786.71,37.38
ORD0007010,2,PROD00360,SELL0324,2022-06-23,387.84,34.57
ORD0007011,1,PROD00891,SELL0145,2022-01-28,549.73,6.89
ORD0007011,2,PROD00435,SELL0368,2022-01-28,739.47,44.48
ORD0007012,1,PROD00964,SELL0423,2022-10-31,258.86,5.83
ORD0007012,2,PROD00968,SELL0459,2022-10-31,487.23,6.12
ORD0007012,3,PROD00832,SELL0357,2022-10-31,17.72,12.99
ORD0007012,4,PROD00994,SELL0465,2022-10-31,92.6,30.63
ORD0007013,1,PROD00923,SELL0480,2024-10-29,119.39,15.03
ORD0007013,2,PROD00679,SELL0099,2024-10-29,571.29,29.18
ORD0007013,3,PROD00843,SELL0115,2024-10-29,668.05,45.46
ORD0007013,4,PROD00432,SELL0444,2024-10-29,685.61,31.79
ORD0007014,1,PROD00492,SELL0451,2021-04-13,590.79,32.48
ORD0007015,1,PROD00860,SELL0216,2023-11-02,301.0,20.96
ORD0007016,1,PROD00136,SELL0138,2024-01-09,382.75,45.5
ORD0007016,2,PROD00199,SELL0449,2024-01-09,751.66,25.67
ORD0007017,1,PROD00879,SELL0459,2021-03-30,593.26,5.22
ORD0007017,2,PROD00048,SELL0483,2021-03-30,162.62,39.29
ORD0007017,3,PROD00951,SELL0032,2021-03-30,686.96,42.05
ORD0007017,4,PROD00270,SELL0148,2021-03-30,184.51,24.39
ORD0007018,1,PROD00328,SELL0416,2024-02-08,348.25,17.26
ORD0007018,2,PROD00901,SELL0135,2024-02-08,307.3,13.11
ORD0007019,1,PROD00567,SELL0325,2021-06-21,549.9,29.51
ORD0007019,2,PROD00998,SELL0327,2021-06-21,747.17,21.92
ORD0007019,3,PROD00086,SELL0103,2021-06-21,407.49,33.35
ORD0007020,1,PROD00258,SELL0236,2023-08-03,283.64,15.75
ORD0007021,1,PROD00442,SELL0252,2023-12-03,408.66,22.96
ORD0007021,2,PROD00890,SELL0451,2023-12-03,556.48,17.71
ORD0007021,3,PROD00759,SELL0153,2023-12-03,642.07,37.48
ORD0007022,1,PROD00441,SELL0144,2024-10-03,198.96,21.53
ORD0007022,2,PROD00657,SELL0324,2024-10-03,683.01,19.5
ORD0007022,3,PROD00012,SELL0311,2024-10-03,394.42,38.18
ORD0007022,4,PROD00894,SELL0288,2024-10-03,793.36,15.6
ORD0007023,1,PROD00888,SELL0268,2021-12-08,787.17,43.41
ORD0007023,2,PROD00315,SELL0440,2021-12-08,650.92,21.15
ORD0007023,3,PROD00206,SELL0427,2021-12-08,352.35,25.88
ORD0007024,1,PROD00536,SELL0413,2023-01-16,136.65,38.53
ORD0007024,2,PROD00129,SELL0148,2023-01-16,458.47,40.55
ORD0007025,1,PROD00198,SELL0178,2023-02-24,147.45,11.95
ORD0007025,2,PROD00947,SELL0459,2023-02-24,107.7,44.84
ORD0007025,3,PROD00760,SELL0273,2023-02-24,55.46,17.11
ORD0007026,1,PROD00691,SELL0433,2021-04-27,75.36,39.51
ORD0007026,2,PROD00471,SELL0323,2021-04-27,787.75,30.84
ORD0007027,1,PROD00617,SELL0234,2022-10-30,634.87,33.59
ORD0007027,2,PROD00451,SELL0148,2022-10-30,182.61,16.87
ORD0007028,1,PROD00724,SELL0113,2022-07-23,575.29,10.5
ORD0007028,2,PROD00377,SELL0330,2022-07-23,431.86,29.17
ORD0007028,3,PROD00819,SELL0275,2022-07-23,621.67,29.36
ORD0007029,1,PROD00970,SELL0347,2022-09-25,273.74,16.26
ORD0007030,1,PROD00844,SELL0256,2024-11-23,591.62,37.42
ORD0007030,2,PROD00023,SELL0095,2024-11-23,287.66,29.13
ORD0007031,1,PROD00042,SELL0391,2022-06-24,306.34,44.42
ORD0007032,1,PROD00727,SELL0111,2022-10-27,418.11,19.58
ORD0007032,2,PROD00992,SELL0299,2022-10-27,697.2,35.12
ORD0007032,3,PROD00134,SELL0096,2022-10-27,739.17,40.76
ORD0007032,4,PROD00454,SELL0494,2022-10-27,380.39,29.57
ORD0007033,1,PROD00994,SELL0027,2021-01-17,90.83,17.25
ORD0007033,2,PROD00790,SELL0378,2021-01-17,87.64,44.23
ORD0007033,3,PROD00684,SELL0351,2021-01-17,19.27,12.12
ORD0007033,4,PROD00542,SELL0075,2021-01-17,702.05,38.62
ORD0007034,1,PROD00508,SELL0371,2023-07-08,93.73,13.12
ORD0007035,1,PROD00418,SELL0412,2024-01-05,594.35,46.58
ORD0007036,1,PROD00499,SELL0108,2023-04-19,293.01,12.7
ORD0007037,1,PROD00626,SELL0228,2022-09-24,355.13,16.31
ORD0007038,1,PROD00602,SELL0403,2023-10-10,360.14,44.68
ORD0007039,1,PROD00676,SELL0417,2024-06-01,282.69,19.8
ORD0007039,2,PROD00112,SELL0188,2024-06-01,698.88,8.92
ORD0007039,3,PROD00909,SELL0194,2024-06-01,638.27,25.69
ORD0007039,4,PROD00009,SELL0219,2024-06-01,540.04,48.26
ORD0007040,1,PROD00245,SELL0314,2021-11-12,107.6,27.03
ORD0007040,2,PROD00480,SELL0419,2021-11-12,697.71,5.12
ORD0007041,1,PROD00832,SELL0348,2022-02-20,353.73,22.12
ORD0007041,2,PROD00504,SELL0232,2022-02-20,684.82,42.81
ORD0007041,3,PROD00056,SELL0326,2022-02-20,402.02,16.45
ORD0007041,4,PROD00968,SELL0287,2022-02-20,778.44,27.97
ORD0007042,1,PROD00989,SELL0077,2024-04-28,378.79,29.62
ORD0007043,1,PROD00770,SELL0352,2021-12-09,413.81,25.8
ORD0007043,2,PROD00547,SELL0120,2021-12-09,464.41,8.95
ORD0007043,3,PROD00995,SELL0336,2021-12-09,748.3,41.62
ORD0007043,4,PROD00203,SELL0123,2021-12-09,719.79,42.91
ORD0007044,1,PROD00222,SELL0062,2024-10-02,569.12,24.15
ORD0007045,1,PROD00174,SELL0087,2023-06-18,436.81,29.77
ORD0007046,1,PROD00543,SELL0163,2022-03-29,128.22,39.8
ORD0007046,2,PROD00642,SELL0114,2022-03-29,630.84,21.68
ORD0007047,1,PROD00765,SELL0305,2022-10-25,481.65,29.3
ORD0007047,2,PROD00539,SELL0203,2022-10-25,171.75,23.99
ORD0007048,1,PROD00349,SELL0098,2021-08-25,552.27,45.98
ORD0007048,2,PROD00978,SELL0125,2021-08-25,623.05,18.89
ORD0007048,3,PROD00499,SELL0234,2021-08-25,220.25,27.35
ORD0007049,1,PROD00178,SELL0133,2021-07-31,552.62,20.75
ORD0007049,2,PROD00411,SELL0295,2021-07-31,378.96,26.87
ORD0007049,3,PROD00080,SELL0310,2021-07-31,667.79,12.96
ORD0007050,1,PROD00901,SELL0493,2021-08-03,186.91,28.87
ORD0007050,2,PROD00127,SELL0496,2021-08-03,680.38,46.45
ORD0007050,3,PROD00019,SELL0418,2021-08-03,563.0,21.14
ORD0007050,4,PROD00542,SELL0105,2021-08-03,75.13,47.46
ORD0007051,1,PROD00577,SELL0419,2024-11-04,363.75,26.58
ORD0007051,2,PROD00539,SELL0037,2024-11-04,795.29,36.02
ORD0007052,1,PROD00986,SELL0291,2022-01-30,309.05,39.13
ORD0007053,1,PROD00698,SELL0335,2024-11-25,421.25,48.68
ORD0007053,2,PROD00862,SELL0290,2024-11-25,497.6,30.5
ORD0007054,1,PROD00673,SELL0124,2024-09-04,781.43,43.6
ORD0007054,2,PROD00252,SELL0179,2024-09-04,197.58,7.96
ORD0007054,3,PROD00066,SELL0390,2024-09-04,165.02,5.14
ORD0007055,1,PROD00741,SELL0428,2024-10-05,790.67,8.38
ORD0007055,2,PROD00021,SELL0463,2024-10-05,472.74,28.72
ORD0007055,3,PROD00200,SELL0317,2024-10-05,164.6,13.29
ORD0007055,4,PROD00455,SELL0459,2024-10-05,611.21,14.64
ORD0007056,1,PROD00839,SELL0193,2022-12-14,599.5,16.03
ORD0007057,1,PROD00873,SELL0179,2021-06-21,203.17,14.9
ORD0007057,2,PROD00028,SELL0096,2021-06-21,660.08,46.19
ORD0007058,1,PROD00931,SELL0274,2024-07-01,325.14,10.24
ORD0007058,2,PROD00781,SELL0153,2024-07-01,598.66,17.41
ORD0007058,3,PROD00707,SELL0352,2024-07-01,295.08,27.98
ORD0007058,4,PROD00116,SELL0407,2024-07-01,716.72,12.19
ORD0007059,1,PROD00886,SELL0392,2021-07-25,462.5,10.78
ORD0007059,2,PROD00529,SELL0003,2021-07-25,428.08,37.35
ORD0007059,3,PROD00292,SELL0013,2021-07-25,632.07,40.32
ORD0007060,1,PROD00300,SELL0131,2023-10-30,73.55,22.76
ORD0007060,2,PROD00828,SELL0477,2023-10-30,375.6,18.02
ORD0007061,1,PROD00233,SELL0344,2024-07-24,522.15,35.56
ORD0007061,2,PROD00902,SELL0070,2024-07-24,224.05,15.23
ORD0007061,3,PROD00231,SELL0086,2024-07-24,114.25,20.49
ORD0007061,4,PROD00691,SELL0430,2024-07-24,120.23,14.68
ORD0007062,1,PROD00999,SELL0115,2021-01-13,291.14,12.26
ORD0007063,1,PROD00961,SELL0107,2021-10-23,379.96,46.04
ORD0007064,1,PROD00832,SELL0130,2022-10-05,74.28,46.53
ORD0007064,2,PROD00063,SELL0479,2022-10-05,27.29,43.79
ORD0007065,1,PROD00695,SELL0313,2023-11-26,784.58,39.98
ORD0007065,2,PROD00750,SELL0142,2023-11-26,279.1,47.92
ORD0007065,3,PROD00382,SELL0430,2023-11-26,712.39,44.92
ORD0007066,1,PROD00180,SELL0082,2024-08-10,469.07,38.46
ORD0007066,2,PROD00806,SELL0238,2024-08-10,792.35,9.39
ORD0007067,1,PROD00353,SELL0414,2021-02-06,398.45,42.12
ORD0007067,2,PROD00692,SELL0230,2021-02-06,137.69,37.9
ORD0007067,3,PROD00737,SELL0355,2021-02-06,163.28,15.72
ORD0007068,1,PROD00817,SELL0268,2024-06-23,403.92,10.48
ORD0007069,1,PROD00248,SELL0198,2021-01-19,513.33,43.75
ORD0007069,2,PROD00559,SELL0106,2021-01-19,627.01,31.68
ORD0007069,3,PROD00955,SELL0193,2021-01-19,481.85,37.87
ORD0007069,4,PROD00290,SELL0394,2021-01-19,706.15,17.67
ORD0007070,1,PROD00598,SELL0467,2022-11-16,367.37,25.32
ORD0007070,2,PROD00461,SELL0394,2022-11-16,71.75,5.49
ORD0007070,3,PROD00177,SELL0030,2022-11-16,656.98,19.66
ORD0007071,1,PROD00211,SELL0157,2024-09-27,162.89,22.61
ORD0007071,2,PROD00238,SELL0178,2024-09-27,690.3,25.0
ORD0007072,1,PROD00438,SELL0491,2021-04-22,593.08,42.72
ORD0007073,1,PROD00172,SELL0320,2024-11-29,31.34,6.28
ORD0007073,2,PROD00795,SELL0429,2024-11-29,423.88,19.94
ORD0007073,3,PROD00640,SELL0338,2024-11-29,403.24,40.16
ORD0007073,4,PROD00871,SELL0344,2024-11-29,309.18,19.92
ORD0007074,1,PROD00386,SELL0093,2021-12-15,80.95,39.92
ORD0007074,2,PROD00666,SELL0302,2021-12-15,537.97,22.9
ORD0007075,1,PROD00453,SELL0426,2024-02-18,767.71,28.87
ORD0007076,1,PROD00942,SELL0030,2021-04-30,302.91,43.87
ORD0007077,1,PROD00942,SELL0326,2022-04-28,221.0,12.97
ORD0007077,2,PROD00814,SELL0294,2022-04-28,370.16,19.34
ORD0007078,1,PROD00346,SELL0426,2023-04-22,170.99,11.4
ORD0007078,2,PROD00073,SELL0153,2023-04-22,317.86,45.11
ORD0007079,1,PROD00031,SELL0488,2021-04-26,175.38,25.74
ORD0007079,2,PROD00892,SELL0425,2021-04-26,414.64,24.14
ORD0007080,1,PROD00426,SELL0429,2024-11-24,243.62,39.51
ORD0007080,2,PROD00977,SELL0186,2024-11-24,470.92,40.27
ORD0007080,3,PROD00740,SELL0438,2024-11-24,784.69,36.13
ORD0007081,1,PROD00072,SELL0351,2024-11-18,760.84,16.43
ORD0007081,2,PROD00102,SELL0383,2024-11-18,29.48,46.44
ORD0007082,1,PROD00255,SELL0431,2021-03-30,261.9,9.58
ORD0007082,2,PROD00729,SELL0008,2021-03-30,66.24,37.44
ORD0007083,1,PROD00350,SELL0002,2024-09-21,505.8,36.42
ORD0007084,1,PROD00750,SELL0234,2023-09-12,147.17,44.6
ORD0007084,2,PROD00650,SELL0158,2023-09-12,704.51,12.41
ORD0007084,3,PROD00240,SELL0041,2023-09-12,108.65,10.55
ORD0007084,4,PROD00110,SELL0213,2023-09-12,440.76,25.72
ORD0007085,1,PROD00860,SELL0264,2023-12-04,17.09,6.43
ORD0007086,1,PROD00068,SELL0367,2023-03-11,236.28,30.01
ORD0007086,2,PROD00293,SELL0196,2023-03-11,116.9,21.08
ORD0007087,1,PROD00624,SELL0188,2021-10-17,327.85,33.63
ORD0007087,2,PROD00343,SELL0480,2021-10-17,494.44,39.92
ORD0007088,1,PROD00734,SELL0455,2021-10-27,659.36,46.56
ORD0007088,2,PROD00079,SELL0341,2021-10-27,61.29,16.79
ORD0007088,3,PROD00082,SELL0336,2021-10-27,84.21,36.72
ORD0007089,1,PROD00197,SELL0489,2021-10-09,644.34,22.49
ORD0007089,2,PROD00427,SELL0190,2021-10-09,558.07,27.61
ORD0007089,3,PROD00111,SELL0220,2021-10-09,59.62,5.77
ORD0007089,4,PROD00596,SELL0105,2021-10-09,397.99,27.78
ORD0007090,1,PROD00585,SELL0243,2024-06-09,483.49,7.24
ORD0007091,1,PROD00363,SELL0362,2024-01-27,676.09,42.4
ORD0007092,1,PROD00431,SELL0181,2023-07-24,562.21,37.89
ORD0007092,2,PROD00453,SELL0141,2023-07-24,571.11,33.59
ORD0007093,1,PROD00632,SELL0310,2022-08-17,531.93,19.75
ORD0007093,2,PROD00216,SELL0280,2022-08-17,521.98,16.01
ORD0007093,3,PROD00949,SELL0253,2022-08-17,94.2,34.15
ORD0007094,1,PROD00676,SELL0372,2022-04-15,550.0,41.45
ORD0007094,2,PROD00519,SELL0051,2022-04-15,227.55,32.62
ORD0007094,3,PROD00444,SELL0118,2022-04-15,682.85,9.87
ORD0007094,4,PROD00192,SELL0371,2022-04-15,769.86,37.59
ORD0007095,1,PROD00816,SELL0247,2023-08-15,376.74,15.73
ORD0007095,2,PROD00187,SELL0272,2023-08-15,56.61,23.05
ORD0007096,1,PROD00790,SELL0072,2021-05-08,238.09,6.72
ORD0007096,2,PROD00863,SELL0277,2021-05-08,643.97,48.58
ORD0007096,3,PROD00025,SELL0190,2021-05-08,677.41,11.58
ORD0007096,4,PROD00828,SELL0464,2021-05-08,367.7,9.42
ORD0007097,1,PROD00128,SELL0451,2023-07-19,284.35,14.79
ORD0007098,1,PROD00195,SELL0183,2024-10-16,343.76,32.09
ORD0007099,1,PROD00746,SELL0341,2024-12-30,97.07,20.8
ORD0007099,2,PROD00790,SELL0345,2024-12-30,703.66,26.79
ORD0007100,1,PROD00847,SELL0361,2024-07-29,457.62,10.8
ORD0007100,2,PROD00900,SELL0478,2024-07-29,348.54,7.31
ORD0007100,3,PROD00155,SELL0244,2024-07-29,340.64,33.48
ORD0007101,1,PROD00558,SELL0344,2023-08-16,402.22,21.97
ORD0007101,2,PROD00606,SELL0361,2023-08-16,766.64,46.52
ORD0007102,1,PROD00819,SELL0318,2023-03-22,411.44,48.47
ORD0007102,2,PROD00074,SELL0403,2023-03-22,499.91,42.17
ORD0007103,1,PROD00933,SELL0359,2021-03-30,298.74,21.24
ORD0007103,2,PROD00150,SELL0469,2021-03-30,708.39,41.19
ORD0007104,1,PROD00841,SELL0106,2023-12-04,397.74,21.01
ORD0007104,2,PROD00314,SELL0466,2023-12-04,95.47,7.34
ORD0007105,1,PROD00925,SELL0059,2023-02-02,553.85,41.9
ORD0007105,2,PROD00175,SELL0138,2023-02-02,521.19,10.34
ORD0007105,3,PROD00015,SELL0037,2023-02-02,660.2,6.94
ORD0007105,4,PROD00293,SELL0358,2023-02-02,247.25,26.25
ORD0007106,1,PROD00667,SELL0224,2023-06-17,292.89,25.6
ORD0007106,2,PROD00253,SELL0161,2023-06-17,453.05,38.03
ORD0007106,3,PROD00833,SELL0436,2023-06-17,490.72,45.26
ORD0007106,4,PROD00135,SELL0387,2023-06-17,150.19,39.16
ORD0007107,1,PROD00080,SELL0080,2023-11-05,451.74,6.47
ORD0007107,2,PROD00841,SELL0477,2023-11-05,580.13,46.62
ORD0007107,3,PROD00006,SELL0475,2023-11-05,749.13,37.8
ORD0007108,1,PROD00908,SELL0021,2022-06-19,453.03,25.01
ORD0007108,2,PROD00871,SELL0198,2022-06-19,246.06,41.64
ORD0007109,1,PROD00066,SELL0400,2021-07-17,188.17,37.33
ORD0007109,2,PROD00068,SELL0014,2021-07-17,391.3,15.01
ORD0007110,1,PROD00744,SELL0123,2022-06-29,659.17,46.71
ORD0007110,2,PROD00801,SELL0176,2022-06-29,185.68,48.22
ORD0007110,3,PROD00611,SELL0488,2022-06-29,51.07,32.41
ORD0007110,4,PROD00395,SELL0493,2022-06-29,266.13,36.09
ORD0007111,1,PROD00145,SELL0298,2021-09-14,423.89,40.7
ORD0007111,2,PROD00927,SELL0381,2021-09-14,748.95,16.35
ORD0007111,3,PROD00674,SELL0065,2021-09-14,255.4,26.75
ORD0007112,1,PROD00215,SELL0436,2021-01-03,684.55,25.07
ORD0007112,2,PROD00372,SELL0372,2021-01-03,295.12,11.24
ORD0007113,1,PROD00494,SELL0275,2021-03-07,208.15,10.85
ORD0007113,2,PROD00221,SELL0119,2021-03-07,77.84,17.77
ORD0007113,3,PROD00139,SELL0148,2021-03-07,144.59,22.45
ORD0007113,4,PROD00997,SELL0464,2021-03-07,721.58,33.03
ORD0007114,1,PROD00393,SELL0433,2024-06-30,276.91,9.95
ORD0007114,2,PROD00715,SELL0225,2024-06-30,687.19,26.53
ORD0007114,3,PROD00336,SELL0374,2024-06-30,473.84,13.4
ORD0007115,1,PROD00366,SELL0083,2023-11-08,748.06,16.48
ORD0007115,2,PROD00778,SELL0094,2023-11-08,676.34,45.14
ORD0007115,3,PROD00899,SELL0063,2023-11-08,399.87,41.51
ORD0007115,4,PROD00486,SELL0086,2023-11-08,667.42,13.24
ORD0007116,1,PROD00577,SELL0249,2022-05-30,123.06,6.23
ORD0007116,2,PROD00495,SELL0288,2022-05-30,264.86,38.43
ORD0007116,3,PROD00174,SELL0166,2022-05-30,259.66,18.79
ORD0007117,1,PROD00888,SELL0230,2021-04-28,347.75,24.18
ORD0007117,2,PROD00319,SELL0467,2021-04-28,106.87,12.9
ORD0007117,3,PROD00459,SELL0331,2021-04-28,239.02,16.94
ORD0007117,4,PROD00020,SELL0123,2021-04-28,515.7,5.13
ORD0007118,1,PROD00284,SELL0192,2024-11-18,127.51,45.68
ORD0007118,2,PROD00404,SELL0320,2024-11-18,218.32,29.8
ORD0007118,3,PROD00658,SELL0406,2024-11-18,34.98,9.42
ORD0007119,1,PROD00599,SELL0368,2024-03-05,439.78,19.9
ORD0007119,2,PROD00071,SELL0490,2024-03-05,554.87,47.94
ORD0007119,3,PROD00493,SELL0222,2024-03-05,336.47,16.99
ORD0007120,1,PROD00493,SELL0246,2022-08-28,145.67,31.67
ORD0007120,2,PROD00115,SELL0169,2022-08-28,258.75,19.79
ORD0007120,3,PROD00921,SELL0310,2022-08-28,101.97,28.37
ORD0007121,1,PROD00379,SELL0395,2021-11-01,377.69,6.04
ORD0007122,1,PROD00025,SELL0369,2021-07-31,137.95,23.78
ORD0007122,2,PROD00535,SELL0391,2021-07-31,679.08,31.48
ORD0007122,3,PROD00839,SELL0340,2021-07-31,634.06,24.11
ORD0007123,1,PROD00828,SELL0373,2023-07-10,226.08,27.28
ORD0007123,2,PROD00261,SELL0368,2023-07-10,498.62,24.58
ORD0007123,3,PROD00641,SELL0324,2023-07-10,157.1,28.96
ORD0007123,4,PROD00727,SELL0258,2023-07-10,436.9,5.77
ORD0007124,1,PROD00154,SELL0256,2022-01-28,177.24,6.0
ORD0007124,2,PROD00785,SELL0015,2022-01-28,730.75,40.36
ORD0007124,3,PROD00334,SELL0361,2022-01-28,463.18,42.25
ORD0007125,1,PROD00510,SELL0084,2022-04-25,403.06,32.65
ORD0007125,2,PROD00631,SELL0060,2022-04-25,73.95,38.34
ORD0007125,3,PROD00488,SELL0410,2022-04-25,30.89,46.87
